#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140753E-01   0.916681E+05   0.811965E+05   0.230848E+04   0.535769E+04   0.825852E+04   0.875040E+05   0.900014E+05   0.875831E+05  -0.431656E+00   0.889269E+05   0.852475E+05   0.711284E+03
   0.142326E-01   0.913199E+05   0.806516E+05   0.215212E+04   0.531025E+04   0.810825E+04   0.871315E+05   0.896219E+05   0.872053E+05  -0.429599E+00   0.885359E+05   0.847930E+05   0.715566E+03
   0.143916E-01   0.909684E+05   0.801004E+05   0.202589E+04   0.527248E+04   0.797133E+04   0.867557E+05   0.892386E+05   0.868252E+05  -0.427535E+00   0.881412E+05   0.843340E+05   0.719812E+03
   0.145524E-01   0.906134E+05   0.795429E+05   0.192863E+04   0.524276E+04   0.784653E+04   0.863766E+05   0.888514E+05   0.864427E+05  -0.425464E+00   0.877428E+05   0.838707E+05   0.724020E+03
   0.147150E-01   0.902551E+05   0.789792E+05   0.185906E+04   0.521945E+04   0.773258E+04   0.859940E+05   0.884604E+05   0.860577E+05  -0.423386E+00   0.873409E+05   0.834029E+05   0.728186E+03
   0.148794E-01   0.898934E+05   0.784092E+05   0.181578E+04   0.520093E+04   0.762818E+04   0.856081E+05   0.880656E+05   0.856703E+05  -0.421302E+00   0.869354E+05   0.829309E+05   0.732310E+03
   0.150457E-01   0.895284E+05   0.778331E+05   0.179731E+04   0.518560E+04   0.753203E+04   0.852187E+05   0.876669E+05   0.852803E+05  -0.419211E+00   0.865264E+05   0.824545E+05   0.736388E+03
   0.152138E-01   0.891600E+05   0.772507E+05   0.180208E+04   0.517190E+04   0.744281E+04   0.848258E+05   0.872645E+05   0.848876E+05  -0.417113E+00   0.861138E+05   0.819740E+05   0.740420E+03
   0.153838E-01   0.887884E+05   0.766622E+05   0.182840E+04   0.515832E+04   0.735923E+04   0.844295E+05   0.868583E+05   0.844921E+05  -0.415008E+00   0.856979E+05   0.814893E+05   0.744403E+03
   0.155557E-01   0.884134E+05   0.760675E+05   0.187452E+04   0.514339E+04   0.727998E+04   0.840297E+05   0.864484E+05   0.840939E+05  -0.412896E+00   0.852786E+05   0.810005E+05   0.748333E+03
   0.157295E-01   0.880352E+05   0.754667E+05   0.193861E+04   0.512574E+04   0.720381E+04   0.836264E+05   0.860348E+05   0.836928E+05  -0.410776E+00   0.848559E+05   0.805076E+05   0.752210E+03
   0.159052E-01   0.876538E+05   0.748599E+05   0.201877E+04   0.510407E+04   0.712947E+04   0.832195E+05   0.856175E+05   0.832887E+05  -0.408648E+00   0.844299E+05   0.800107E+05   0.756031E+03
   0.160829E-01   0.872691E+05   0.742470E+05   0.211304E+04   0.507718E+04   0.705577E+04   0.828091E+05   0.851965E+05   0.828815E+05  -0.406512E+00   0.840007E+05   0.795099E+05   0.759793E+03
   0.162626E-01   0.868812E+05   0.736281E+05   0.221942E+04   0.504398E+04   0.698158E+04   0.823952E+05   0.847718E+05   0.824713E+05  -0.404369E+00   0.835683E+05   0.790052E+05   0.763494E+03
   0.164443E-01   0.864902E+05   0.730033E+05   0.233585E+04   0.500351E+04   0.690583E+04   0.819777E+05   0.843436E+05   0.820578E+05  -0.402216E+00   0.831328E+05   0.784967E+05   0.767131E+03
   0.166281E-01   0.860960E+05   0.723725E+05   0.246028E+04   0.495491E+04   0.682750E+04   0.815567E+05   0.839117E+05   0.816410E+05  -0.400055E+00   0.826941E+05   0.779844E+05   0.770701E+03
   0.168138E-01   0.856986E+05   0.717359E+05   0.259060E+04   0.489749E+04   0.674569E+04   0.811320E+05   0.834763E+05   0.812208E+05  -0.397885E+00   0.822524E+05   0.774685E+05   0.774202E+03
   0.170017E-01   0.852982E+05   0.710935E+05   0.272473E+04   0.483070E+04   0.665956E+04   0.807039E+05   0.830373E+05   0.807972E+05  -0.395706E+00   0.818077E+05   0.769489E+05   0.777632E+03
   0.171917E-01   0.848946E+05   0.704454E+05   0.286061E+04   0.475414E+04   0.656839E+04   0.802721E+05   0.825949E+05   0.803701E+05  -0.393517E+00   0.813601E+05   0.764258E+05   0.780986E+03
   0.173838E-01   0.844880E+05   0.697916E+05   0.299617E+04   0.466757E+04   0.647155E+04   0.798368E+05   0.821489E+05   0.799395E+05  -0.391317E+00   0.809096E+05   0.758991E+05   0.784263E+03
   0.175780E-01   0.840783E+05   0.691322E+05   0.312943E+04   0.457092E+04   0.636855E+04   0.793980E+05   0.816995E+05   0.795052E+05  -0.389108E+00   0.804562E+05   0.753691E+05   0.787460E+03
   0.177744E-01   0.836656E+05   0.684672E+05   0.325843E+04   0.446429E+04   0.625899E+04   0.789556E+05   0.812466E+05   0.790673E+05  -0.386887E+00   0.800000E+05   0.748357E+05   0.790572E+03
   0.179730E-01   0.832499E+05   0.677968E+05   0.338130E+04   0.434793E+04   0.614262E+04   0.785098E+05   0.807904E+05   0.786256E+05  -0.384656E+00   0.795410E+05   0.742991E+05   0.793598E+03
   0.181738E-01   0.828312E+05   0.671209E+05   0.349626E+04   0.422227E+04   0.601930E+04   0.780604E+05   0.803308E+05   0.781802E+05  -0.382413E+00   0.790793E+05   0.737592E+05   0.796533E+03
   0.183768E-01   0.824096E+05   0.664398E+05   0.360163E+04   0.408790E+04   0.588904E+04   0.776076E+05   0.798678E+05   0.777310E+05  -0.380158E+00   0.786150E+05   0.732163E+05   0.799376E+03
   0.185822E-01   0.819850E+05   0.657535E+05   0.369586E+04   0.394555E+04   0.575196E+04   0.771514E+05   0.794016E+05   0.772781E+05  -0.377892E+00   0.781480E+05   0.726702E+05   0.802121E+03
   0.187898E-01   0.815575E+05   0.650620E+05   0.377752E+04   0.379610E+04   0.560833E+04   0.766919E+05   0.789320E+05   0.768213E+05  -0.375613E+00   0.776785E+05   0.721212E+05   0.804767E+03
   0.189997E-01   0.811271E+05   0.643655E+05   0.384534E+04   0.364058E+04   0.545853E+04   0.762290E+05   0.784593E+05   0.763608E+05  -0.373322E+00   0.772064E+05   0.715693E+05   0.807308E+03
   0.192120E-01   0.806938E+05   0.636642E+05   0.389822E+04   0.348012E+04   0.530307E+04   0.757628E+05   0.779833E+05   0.758964E+05  -0.371017E+00   0.767319E+05   0.710146E+05   0.809743E+03
   0.194267E-01   0.802577E+05   0.629580E+05   0.393522E+04   0.331597E+04   0.514258E+04   0.752935E+05   0.775042E+05   0.754283E+05  -0.368700E+00   0.762549E+05   0.704571E+05   0.812066E+03
   0.196437E-01   0.798187E+05   0.622471E+05   0.395560E+04   0.314945E+04   0.497779E+04   0.748209E+05   0.770220E+05   0.749565E+05  -0.366369E+00   0.757755E+05   0.698970E+05   0.814275E+03
   0.198632E-01   0.793770E+05   0.615317E+05   0.395881E+04   0.298197E+04   0.480955E+04   0.743453E+05   0.765367E+05   0.744809E+05  -0.364025E+00   0.752937E+05   0.693343E+05   0.816365E+03
   0.200851E-01   0.789324E+05   0.608118E+05   0.394451E+04   0.281495E+04   0.463876E+04   0.738666E+05   0.760483E+05   0.740018E+05  -0.361667E+00   0.748096E+05   0.687691E+05   0.818333E+03
   0.203096E-01   0.784852E+05   0.600876E+05   0.391257E+04   0.264987E+04   0.446642E+04   0.733850E+05   0.755570E+05   0.735191E+05  -0.359296E+00   0.743232E+05   0.682014E+05   0.820175E+03
   0.205365E-01   0.780351E+05   0.593593E+05   0.386308E+04   0.248819E+04   0.429358E+04   0.729005E+05   0.750627E+05   0.730329E+05  -0.356911E+00   0.738345E+05   0.676314E+05   0.821886E+03
   0.207659E-01   0.775824E+05   0.586270E+05   0.379634E+04   0.233134E+04   0.412133E+04   0.724132E+05   0.745655E+05   0.725433E+05  -0.354512E+00   0.733436E+05   0.670592E+05   0.823462E+03
   0.209980E-01   0.771270E+05   0.578908E+05   0.371288E+04   0.218069E+04   0.395078E+04   0.719232E+05   0.740654E+05   0.720505E+05  -0.352099E+00   0.728506E+05   0.664849E+05   0.824900E+03
   0.212326E-01   0.766690E+05   0.571510E+05   0.361343E+04   0.203755E+04   0.378307E+04   0.714306E+05   0.735625E+05   0.715544E+05  -0.349673E+00   0.723554E+05   0.659084E+05   0.826195E+03
   0.214698E-01   0.762083E+05   0.564077E+05   0.349895E+04   0.190310E+04   0.361927E+04   0.709354E+05   0.730568E+05   0.710553E+05  -0.347233E+00   0.718580E+05   0.653300E+05   0.827343E+03
   0.217097E-01   0.757451E+05   0.556610E+05   0.337056E+04   0.177840E+04   0.346048E+04   0.704377E+05   0.725484E+05   0.705532E+05  -0.344780E+00   0.713587E+05   0.647497E+05   0.828340E+03
   0.219522E-01   0.752792E+05   0.549112E+05   0.322961E+04   0.166436E+04   0.330769E+04   0.699376E+05   0.720374E+05   0.700483E+05  -0.342313E+00   0.708572E+05   0.641677E+05   0.829181E+03
   0.221975E-01   0.748109E+05   0.541586E+05   0.307761E+04   0.156172E+04   0.316185E+04   0.694353E+05   0.715238E+05   0.695407E+05  -0.339834E+00   0.703538E+05   0.635840E+05   0.829861E+03
   0.224455E-01   0.743401E+05   0.534032E+05   0.291619E+04   0.147100E+04   0.302380E+04   0.689307E+05   0.710077E+05   0.690306E+05  -0.337342E+00   0.698484E+05   0.629987E+05   0.830377E+03
   0.226963E-01   0.738668E+05   0.526453E+05   0.274717E+04   0.139255E+04   0.289427E+04   0.684240E+05   0.704891E+05   0.685181E+05  -0.334838E+00   0.693411E+05   0.624120E+05   0.830723E+03
   0.229499E-01   0.733910E+05   0.518851E+05   0.257243E+04   0.132647E+04   0.277386E+04   0.679152E+05   0.699681E+05   0.680034E+05  -0.332322E+00   0.688319E+05   0.618239E+05   0.830896E+03
   0.232063E-01   0.729130E+05   0.511229E+05   0.239398E+04   0.127264E+04   0.266304E+04   0.674045E+05   0.694448E+05   0.674866E+05  -0.329795E+00   0.683209E+05   0.612346E+05   0.830891E+03
   0.234656E-01   0.724325E+05   0.503590E+05   0.221384E+04   0.123074E+04   0.256209E+04   0.668920E+05   0.689193E+05   0.669678E+05  -0.327257E+00   0.678081E+05   0.606443E+05   0.830703E+03
   0.237278E-01   0.719498E+05   0.495936E+05   0.203408E+04   0.120017E+04   0.247117E+04   0.663776E+05   0.683916E+05   0.664473E+05  -0.324708E+00   0.672935E+05   0.600529E+05   0.830327E+03
   0.239929E-01   0.714649E+05   0.488269E+05   0.185678E+04   0.118017E+04   0.239025E+04   0.658615E+05   0.678618E+05   0.659251E+05  -0.322150E+00   0.667773E+05   0.594608E+05   0.829761E+03
   0.242610E-01   0.709777E+05   0.480592E+05   0.168393E+04   0.116973E+04   0.231910E+04   0.653438E+05   0.673300E+05   0.654015E+05  -0.319582E+00   0.662594E+05   0.588679E+05   0.828998E+03
   0.245321E-01   0.704884E+05   0.472910E+05   0.151751E+04   0.116769E+04   0.225737E+04   0.648245E+05   0.667962E+05   0.648765E+05  -0.317005E+00   0.657399E+05   0.582745E+05   0.828034E+03
   0.248062E-01   0.699970E+05   0.465223E+05   0.135933E+04   0.117270E+04   0.220450E+04   0.643037E+05   0.662607E+05   0.643503E+05  -0.314421E+00   0.652189E+05   0.576808E+05   0.826866E+03
   0.250833E-01   0.695035E+05   0.457536E+05   0.121111E+04   0.118329E+04   0.215979E+04   0.637815E+05   0.657235E+05   0.638230E+05  -0.311829E+00   0.646964E+05   0.570868E+05   0.825488E+03
   0.253636E-01   0.690081E+05   0.449853E+05   0.107436E+04   0.119789E+04   0.212241E+04   0.632579E+05   0.651846E+05   0.632948E+05  -0.309230E+00   0.641725E+05   0.564927E+05   0.823897E+03
   0.256470E-01   0.685108E+05   0.442175E+05   0.950427E+03   0.121489E+04   0.209138E+04   0.627331E+05   0.646442E+05   0.627657E+05  -0.306626E+00   0.636473E+05   0.558988E+05   0.822088E+03
   0.259335E-01   0.680116E+05   0.434508E+05   0.840390E+03   0.123263E+04   0.206562E+04   0.622071E+05   0.641024E+05   0.622359E+05  -0.304016E+00   0.631209E+05   0.553051E+05   0.820058E+03
   0.262233E-01   0.675106E+05   0.426854E+05   0.745096E+03   0.124949E+04   0.204399E+04   0.616800E+05   0.635594E+05   0.617055E+05  -0.301401E+00   0.625933E+05   0.547119E+05   0.817801E+03
   0.265163E-01   0.670079E+05   0.419217E+05   0.665114E+03   0.126392E+04   0.202527E+04   0.611518E+05   0.630151E+05   0.611746E+05  -0.298782E+00   0.620646E+05   0.541194E+05   0.815315E+03
   0.268125E-01   0.665036E+05   0.411601E+05   0.600724E+03   0.127448E+04   0.200824E+04   0.606227E+05   0.624699E+05   0.606432E+05  -0.296160E+00   0.615349E+05   0.535278E+05   0.812595E+03
   0.271121E-01   0.659977E+05   0.404010E+05   0.551908E+03   0.127988E+04   0.199168E+04   0.600926E+05   0.619237E+05   0.601115E+05  -0.293536E+00   0.610044E+05   0.529372E+05   0.809638E+03
   0.274150E-01   0.654903E+05   0.396449E+05   0.518347E+03   0.127902E+04   0.197442E+04   0.595618E+05   0.613767E+05   0.595796E+05  -0.290910E+00   0.604731E+05   0.523479E+05   0.806440E+03
   0.277213E-01   0.649815E+05   0.388920E+05   0.499420E+03   0.127105E+04   0.195536E+04   0.590303E+05   0.608290E+05   0.590474E+05  -0.288282E+00   0.599410E+05   0.517602E+05   0.802998E+03
   0.280311E-01   0.644713E+05   0.381430E+05   0.494221E+03   0.125536E+04   0.193351E+04   0.584983E+05   0.602809E+05   0.585152E+05  -0.285654E+00   0.594085E+05   0.511742E+05   0.799309E+03
   0.283443E-01   0.639600E+05   0.373981E+05   0.501565E+03   0.123163E+04   0.190802E+04   0.579657E+05   0.597323E+05   0.579829E+05  -0.283026E+00   0.588754E+05   0.505903E+05   0.795369E+03
   0.286610E-01   0.634474E+05   0.366579E+05   0.520021E+03   0.119983E+04   0.187818E+04   0.574328E+05   0.591836E+05   0.574506E+05  -0.280399E+00   0.583421E+05   0.500085E+05   0.791176E+03
   0.289812E-01   0.629339E+05   0.359229E+05   0.547937E+03   0.116023E+04   0.184351E+04   0.568997E+05   0.586348E+05   0.569185E+05  -0.277774E+00   0.578085E+05   0.494292E+05   0.786727E+03
   0.293050E-01   0.624193E+05   0.351934E+05   0.583474E+03   0.111340E+04   0.180369E+04   0.563665E+05   0.580860E+05   0.563865E+05  -0.275151E+00   0.572749E+05   0.488527E+05   0.782020E+03
   0.296324E-01   0.619039E+05   0.344699E+05   0.624657E+03   0.106018E+04   0.175863E+04   0.558333E+05   0.575375E+05   0.558548E+05  -0.272531E+00   0.567414E+05   0.482792E+05   0.777053E+03
   0.299635E-01   0.613878E+05   0.337530E+05   0.669414E+03   0.100166E+04   0.170847E+04   0.553004E+05   0.569894E+05   0.553234E+05  -0.269914E+00   0.562081E+05   0.477089E+05   0.771823E+03
   0.302983E-01   0.608709E+05   0.330432E+05   0.715633E+03   0.939159E+03   0.165353E+04   0.547679E+05   0.564418E+05   0.547925E+05  -0.267301E+00   0.556752E+05   0.471422E+05   0.766328E+03
   0.306368E-01   0.603535E+05   0.323409E+05   0.761212E+03   0.874144E+03   0.159438E+04   0.542360E+05   0.558950E+05   0.542621E+05  -0.264693E+00   0.551427E+05   0.465792E+05   0.760568E+03
   0.309791E-01   0.598357E+05   0.316466E+05   0.804122E+03   0.808212E+03   0.153173E+04   0.537049E+05   0.553491E+05   0.537324E+05  -0.262091E+00   0.546109E+05   0.460204E+05   0.754541E+03
   0.313253E-01   0.593175E+05   0.309609E+05   0.842457E+03   0.743004E+03   0.146648E+04   0.531747E+05   0.548042E+05   0.532035E+05  -0.259495E+00   0.540800E+05   0.454659E+05   0.748246E+03
   0.316753E-01   0.587991E+05   0.302842E+05   0.874494E+03   0.680152E+03   0.139963E+04   0.526456E+05   0.542606E+05   0.526756E+05  -0.256905E+00   0.535500E+05   0.449161E+05   0.741683E+03
   0.320292E-01   0.582806E+05   0.296172E+05   0.898740E+03   0.621208E+03   0.133229E+04   0.521180E+05   0.537185E+05   0.521488E+05  -0.254324E+00   0.530211E+05   0.443712E+05   0.734850E+03
   0.323870E-01   0.577621E+05   0.289603E+05   0.913981E+03   0.567576E+03   0.126561E+04   0.515919E+05   0.531779E+05   0.516232E+05  -0.251750E+00   0.524936E+05   0.438315E+05   0.727749E+03
   0.327489E-01   0.572437E+05   0.283140E+05   0.919322E+03   0.520451E+03   0.120072E+04   0.510676E+05   0.526392E+05   0.510991E+05  -0.249186E+00   0.519675E+05   0.432974E+05   0.720379E+03
   0.331148E-01   0.567255E+05   0.276789E+05   0.914216E+03   0.480765E+03   0.113874E+04   0.505454E+05   0.521024E+05   0.505767E+05  -0.246631E+00   0.514430E+05   0.427690E+05   0.712741E+03
   0.334848E-01   0.562077E+05   0.270555E+05   0.898485E+03   0.449136E+03   0.108064E+04   0.500253E+05   0.515678E+05   0.500561E+05  -0.244087E+00   0.509204E+05   0.422467E+05   0.704836E+03
   0.338589E-01   0.556904E+05   0.264444E+05   0.872330E+03   0.425842E+03   0.102730E+04   0.495077E+05   0.510356E+05   0.495376E+05  -0.241554E+00   0.503997E+05   0.417307E+05   0.696666E+03
   0.342372E-01   0.551737E+05   0.258460E+05   0.836329E+03   0.410794E+03   0.979381E+03   0.489928E+05   0.505059E+05   0.490214E+05  -0.239034E+00   0.498811E+05   0.412214E+05   0.688232E+03
   0.346198E-01   0.546578E+05   0.252609E+05   0.791418E+03   0.403541E+03   0.937355E+03   0.484806E+05   0.499789E+05   0.485077E+05  -0.236527E+00   0.493648E+05   0.407190E+05   0.679536E+03
   0.350066E-01   0.541427E+05   0.246895E+05   0.738862E+03   0.403285E+03   0.901450E+03   0.479715E+05   0.494549E+05   0.479968E+05  -0.234033E+00   0.488510E+05   0.402238E+05   0.670582E+03
   0.353977E-01   0.536286E+05   0.241325E+05   0.680213E+03   0.408913E+03   0.871643E+03   0.474656E+05   0.489340E+05   0.474889E+05  -0.231555E+00   0.483398E+05   0.397360E+05   0.661372E+03
   0.357932E-01   0.531157E+05   0.235903E+05   0.617258E+03   0.419051E+03   0.847662E+03   0.469631E+05   0.484164E+05   0.469843E+05  -0.229092E+00   0.478314E+05   0.392559E+05   0.651911E+03
   0.361931E-01   0.526041E+05   0.230634E+05   0.551949E+03   0.432131E+03   0.828998E+03   0.464642E+05   0.479024E+05   0.464831E+05  -0.226646E+00   0.473260E+05   0.387838E+05   0.642201E+03
   0.365975E-01   0.520939E+05   0.225522E+05   0.486333E+03   0.446474E+03   0.814922E+03   0.459690E+05   0.473920E+05   0.459856E+05  -0.224218E+00   0.468237E+05   0.383200E+05   0.632248E+03
   0.370064E-01   0.515852E+05   0.220574E+05   0.422468E+03   0.460374E+03   0.804527E+03   0.454777E+05   0.468855E+05   0.454921E+05  -0.221808E+00   0.463247E+05   0.378646E+05   0.622058E+03
   0.374199E-01   0.510782E+05   0.215791E+05   0.362344E+03   0.472198E+03   0.796772E+03   0.449904E+05   0.463831E+05   0.450028E+05  -0.219418E+00   0.458291E+05   0.374178E+05   0.611635E+03
   0.378380E-01   0.505731E+05   0.211181E+05   0.307795E+03   0.480477E+03   0.790537E+03   0.445073E+05   0.458850E+05   0.445178E+05  -0.217048E+00   0.453372E+05   0.369800E+05   0.600986E+03
   0.382608E-01   0.500699E+05   0.206746E+05   0.260421E+03   0.483994E+03   0.784682E+03   0.440285E+05   0.453913E+05   0.440374E+05  -0.214699E+00   0.448491E+05   0.365513E+05   0.590117E+03
   0.386883E-01   0.495688E+05   0.202490E+05   0.221519E+03   0.481860E+03   0.778113E+03   0.435542E+05   0.449022E+05   0.435617E+05  -0.212373E+00   0.443649E+05   0.361319E+05   0.579037E+03
   0.391205E-01   0.490700E+05   0.198417E+05   0.192014E+03   0.473571E+03   0.769843E+03   0.430844E+05   0.444180E+05   0.430910E+05  -0.210070E+00   0.438848E+05   0.357221E+05   0.567754E+03
   0.395576E-01   0.485735E+05   0.194531E+05   0.172420E+03   0.459044E+03   0.759050E+03   0.426195E+05   0.439387E+05   0.426254E+05  -0.207791E+00   0.434089E+05   0.353219E+05   0.556275E+03
   0.399996E-01   0.480796E+05   0.190835E+05   0.162807E+03   0.438627E+03   0.745129E+03   0.421594E+05   0.434645E+05   0.421650E+05  -0.205536E+00   0.429375E+05   0.349316E+05   0.544611E+03
   0.404465E-01   0.475883E+05   0.187331E+05   0.162792E+03   0.413079E+03   0.727724E+03   0.417043E+05   0.429957E+05   0.417099E+05  -0.203308E+00   0.424706E+05   0.345512E+05   0.532771E+03
   0.408984E-01   0.470999E+05   0.184022E+05   0.171554E+03   0.383526E+03   0.706755E+03   0.412545E+05   0.425323E+05   0.412604E+05  -0.201105E+00   0.420084E+05   0.341810E+05   0.520766E+03
   0.413554E-01   0.466143E+05   0.180911E+05   0.187865E+03   0.351386E+03   0.682422E+03   0.408099E+05   0.420745E+05   0.408164E+05  -0.198930E+00   0.415510E+05   0.338209E+05   0.508607E+03
   0.418175E-01   0.461319E+05   0.177999E+05   0.210151E+03   0.318271E+03   0.655187E+03   0.403709E+05   0.416225E+05   0.403781E+05  -0.196783E+00   0.410986E+05   0.334712E+05   0.496306E+03
   0.422847E-01   0.456526E+05   0.175288E+05   0.236566E+03   0.285873E+03   0.625749E+03   0.399374E+05   0.411763E+05   0.399456E+05  -0.194664E+00   0.406513E+05   0.331319E+05   0.483876E+03
   0.427571E-01   0.451766E+05   0.172778E+05   0.265085E+03   0.255841E+03   0.594985E+03   0.395098E+05   0.407362E+05   0.395189E+05  -0.192574E+00   0.402092E+05   0.328029E+05   0.471329E+03
   0.432349E-01   0.447040E+05   0.170470E+05   0.293611E+03   0.229652E+03   0.563896E+03   0.390880E+05   0.403021E+05   0.390981E+05  -0.190513E+00   0.397725E+05   0.324844E+05   0.458679E+03
   0.437179E-01   0.442350E+05   0.168365E+05   0.320090E+03   0.208499E+03   0.533525E+03   0.386723E+05   0.398742E+05   0.386833E+05  -0.188483E+00   0.393411E+05   0.321763E+05   0.445940E+03
   0.442064E-01   0.437697E+05   0.166461E+05   0.342622E+03   0.193189E+03   0.504879E+03   0.382627E+05   0.394527E+05   0.382745E+05  -0.186483E+00   0.389154E+05   0.318787E+05   0.433128E+03
   0.447003E-01   0.433081E+05   0.164758E+05   0.359575E+03   0.184072E+03   0.478854E+03   0.378594E+05   0.390375E+05   0.378718E+05  -0.184513E+00   0.384953E+05   0.315914E+05   0.420257E+03
   0.451998E-01   0.428505E+05   0.163254E+05   0.369677E+03   0.181010E+03   0.456156E+03   0.374625E+05   0.386287E+05   0.374751E+05  -0.182574E+00   0.380809E+05   0.313143E+05   0.407344E+03
   0.457048E-01   0.423967E+05   0.161948E+05   0.372097E+03   0.183378E+03   0.437251E+03   0.370719E+05   0.382264E+05   0.370846E+05  -0.180666E+00   0.376722E+05   0.310474E+05   0.394405E+03
   0.462154E-01   0.419471E+05   0.160836E+05   0.366496E+03   0.190114E+03   0.422317E+03   0.366877E+05   0.378306E+05   0.367003E+05  -0.178790E+00   0.372695E+05   0.307906E+05   0.381457E+03
   0.467318E-01   0.415016E+05   0.159916E+05   0.353051E+03   0.199803E+03   0.411232E+03   0.363101E+05   0.374414E+05   0.363222E+05  -0.176944E+00   0.368726E+05   0.305435E+05   0.368517E+03
   0.472539E-01   0.410603E+05   0.159183E+05   0.332441E+03   0.210805E+03   0.403581E+03   0.359388E+05   0.370587E+05   0.359502E+05  -0.175129E+00   0.364816E+05   0.303061E+05   0.355603E+03
   0.477819E-01   0.406234E+05   0.158633E+05   0.305807E+03   0.221398E+03   0.398692E+03   0.355740E+05   0.366825E+05   0.355845E+05  -0.173346E+00   0.360966E+05   0.300781E+05   0.342733E+03
   0.483158E-01   0.401908E+05   0.158260E+05   0.274670E+03   0.229941E+03   0.395696E+03   0.352155E+05   0.363128E+05   0.352249E+05  -0.171593E+00   0.357175E+05   0.298592E+05   0.329926E+03
   0.488556E-01   0.397626E+05   0.158060E+05   0.240828E+03   0.235034E+03   0.393605E+03   0.348633E+05   0.359496E+05   0.348716E+05  -0.169870E+00   0.353444E+05   0.296491E+05   0.317200E+03
   0.494015E-01   0.393388E+05   0.158026E+05   0.206222E+03   0.235654E+03   0.391407E+03   0.345173E+05   0.355928E+05   0.345244E+05  -0.168178E+00   0.349772E+05   0.294474E+05   0.304575E+03
   0.499535E-01   0.389196E+05   0.158149E+05   0.172791E+03   0.231266E+03   0.388158E+03   0.341774E+05   0.352422E+05   0.341833E+05  -0.166515E+00   0.346158E+05   0.292539E+05   0.292069E+03
   0.505116E-01   0.385049E+05   0.158423E+05   0.142326E+03   0.221880E+03   0.383080E+03   0.338434E+05   0.348979E+05   0.338483E+05  -0.164881E+00   0.342603E+05   0.290680E+05   0.279703E+03
   0.510760E-01   0.380947E+05   0.158840E+05   0.116325E+03   0.208056E+03   0.375639E+03   0.335153E+05   0.345596E+05   0.335192E+05  -0.163276E+00   0.339104E+05   0.288893E+05   0.267495E+03
   0.516466E-01   0.376891E+05   0.159389E+05   0.958696E+02   0.190852E+03   0.365595E+03   0.331928E+05   0.342273E+05   0.331961E+05  -0.161698E+00   0.335663E+05   0.287174E+05   0.255465E+03
   0.522237E-01   0.372881E+05   0.160061E+05   0.815319E+02   0.171708E+03   0.353031E+03   0.328759E+05   0.339008E+05   0.328787E+05  -0.160148E+00   0.332277E+05   0.285517E+05   0.243633E+03
   0.528072E-01   0.368916E+05   0.160845E+05   0.733203E+02   0.152286E+03   0.338343E+03   0.325643E+05   0.335799E+05   0.325668E+05  -0.158624E+00   0.328944E+05   0.283916E+05   0.232018E+03
   0.533972E-01   0.364996E+05   0.161731E+05   0.706747E+02   0.134286E+03   0.322191E+03   0.322579E+05   0.332644E+05   0.322604E+05  -0.157126E+00   0.325665E+05   0.282367E+05   0.220640E+03
   0.539938E-01   0.361120E+05   0.162707E+05   0.725071E+02   0.119237E+03   0.305427E+03   0.319566E+05   0.329541E+05   0.319591E+05  -0.155652E+00   0.322437E+05   0.280862E+05   0.209518E+03
   0.545971E-01   0.357290E+05   0.163760E+05   0.772971E+02   0.108315E+03   0.288989E+03   0.316601E+05   0.326487E+05   0.316627E+05  -0.154202E+00   0.319258E+05   0.279395E+05   0.198670E+03
   0.552071E-01   0.353503E+05   0.164878E+05   0.832289E+02   0.102191E+03   0.273794E+03   0.313682E+05   0.323481E+05   0.313710E+05  -0.152775E+00   0.316127E+05   0.277960E+05   0.188115E+03
   0.558239E-01   0.349759E+05   0.166046E+05   0.883638E+02   0.100939E+03   0.260619E+03   0.310806E+05   0.320519E+05   0.310836E+05  -0.151368E+00   0.313041E+05   0.276550E+05   0.177870E+03
   0.564477E-01   0.346058E+05   0.167252E+05   0.908332E+02   0.104020E+03   0.250002E+03   0.307972E+05   0.317599E+05   0.308003E+05  -0.149982E+00   0.309999E+05   0.275157E+05   0.167954E+03
   0.570784E-01   0.342398E+05   0.168481E+05   0.890349E+02   0.110347E+03   0.242175E+03   0.305176E+05   0.314717E+05   0.305206E+05  -0.148614E+00   0.306999E+05   0.273775E+05   0.158381E+03
   0.577161E-01   0.338779E+05   0.169717E+05   0.818134E+02   0.118421E+03   0.237025E+03   0.302415E+05   0.311871E+05   0.302443E+05  -0.147263E+00   0.304037E+05   0.272396E+05   0.149169E+03
   0.583610E-01   0.335200E+05   0.170948E+05   0.686062E+02   0.126535E+03   0.234116E+03   0.299686E+05   0.309057E+05   0.299710E+05  -0.145928E+00   0.301111E+05   0.271013E+05   0.140331E+03
   0.592779E-01   0.330242E+05   0.172633E+05   0.403610E+02   0.134831E+03   0.232419E+03   0.295905E+05   0.305157E+05   0.295919E+05  -0.144078E+00   0.297064E+05   0.269050E+05   0.128590E+03
   0.601948E-01   0.325431E+05   0.174209E+05   0.399150E+01   0.136399E+03   0.231287E+03   0.292226E+05   0.301362E+05   0.292227E+05  -0.142279E+00   0.293136E+05   0.267074E+05   0.117810E+03
