#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140753E-01   0.289081E+07   0.287410E+07   0.598030E+04   0.598019E+04   0.118018E+07   0.285739E+07   0.288815E+07   0.285739E+07  -0.409794E+00   0.285042E+07   0.284977E+07   0.215561E+02
   0.142326E-01   0.287750E+07   0.286049E+07   0.582115E+04   0.582104E+04   0.116505E+07   0.284400E+07   0.287479E+07   0.284400E+07  -0.407873E+00   0.283714E+07   0.283647E+07   0.216783E+02
   0.143916E-01   0.286410E+07   0.284678E+07   0.566593E+04   0.566583E+04   0.115001E+07   0.283052E+07   0.286134E+07   0.283052E+07  -0.405940E+00   0.282377E+07   0.282309E+07   0.217995E+02
   0.145524E-01   0.285060E+07   0.283297E+07   0.551455E+04   0.551445E+04   0.113507E+07   0.281695E+07   0.284780E+07   0.281695E+07  -0.403994E+00   0.281031E+07   0.280962E+07   0.219198E+02
   0.147150E-01   0.283702E+07   0.281907E+07   0.536691E+04   0.536682E+04   0.112021E+07   0.280329E+07   0.283416E+07   0.280330E+07  -0.402035E+00   0.279676E+07   0.279606E+07   0.220390E+02
   0.148794E-01   0.282334E+07   0.280507E+07   0.522294E+04   0.522285E+04   0.110544E+07   0.278954E+07   0.282043E+07   0.278955E+07  -0.400063E+00   0.278312E+07   0.278240E+07   0.221571E+02
   0.150457E-01   0.280957E+07   0.279098E+07   0.508254E+04   0.508246E+04   0.109074E+07   0.277571E+07   0.280661E+07   0.277571E+07  -0.398078E+00   0.276939E+07   0.276866E+07   0.222740E+02
   0.152138E-01   0.279571E+07   0.277679E+07   0.494564E+04   0.494555E+04   0.107612E+07   0.276178E+07   0.279269E+07   0.276178E+07  -0.396081E+00   0.275556E+07   0.275483E+07   0.223896E+02
   0.153838E-01   0.278175E+07   0.276250E+07   0.481214E+04   0.481205E+04   0.106157E+07   0.274776E+07   0.277869E+07   0.274777E+07  -0.394070E+00   0.274165E+07   0.274090E+07   0.225039E+02
   0.155557E-01   0.276770E+07   0.274812E+07   0.468196E+04   0.468188E+04   0.104709E+07   0.273365E+07   0.276459E+07   0.273366E+07  -0.392047E+00   0.272765E+07   0.272689E+07   0.226167E+02
   0.157295E-01   0.275357E+07   0.273364E+07   0.455504E+04   0.455496E+04   0.103267E+07   0.271946E+07   0.275040E+07   0.271946E+07  -0.390011E+00   0.271356E+07   0.271279E+07   0.227281E+02
   0.159052E-01   0.273934E+07   0.271907E+07   0.443128E+04   0.443121E+04   0.101832E+07   0.270517E+07   0.273611E+07   0.270518E+07  -0.387962E+00   0.269938E+07   0.269859E+07   0.228379E+02
   0.160829E-01   0.272501E+07   0.270440E+07   0.431063E+04   0.431055E+04   0.100403E+07   0.269080E+07   0.272173E+07   0.269080E+07  -0.385900E+00   0.268511E+07   0.268431E+07   0.229461E+02
   0.162626E-01   0.271060E+07   0.268963E+07   0.419300E+04   0.419293E+04   0.989811E+06   0.267633E+07   0.270726E+07   0.267634E+07  -0.383825E+00   0.267075E+07   0.266994E+07   0.230525E+02
   0.164443E-01   0.269610E+07   0.267477E+07   0.407832E+04   0.407825E+04   0.975662E+06   0.266178E+07   0.269270E+07   0.266178E+07  -0.381738E+00   0.265630E+07   0.265547E+07   0.231571E+02
   0.166281E-01   0.268150E+07   0.265982E+07   0.396653E+04   0.396646E+04   0.961588E+06   0.264714E+07   0.267805E+07   0.264714E+07  -0.379638E+00   0.264176E+07   0.264092E+07   0.232598E+02
   0.168138E-01   0.266681E+07   0.264477E+07   0.385756E+04   0.385749E+04   0.947592E+06   0.263240E+07   0.266330E+07   0.263241E+07  -0.377525E+00   0.262713E+07   0.262628E+07   0.233606E+02
   0.170017E-01   0.265204E+07   0.262962E+07   0.375133E+04   0.375126E+04   0.933681E+06   0.261758E+07   0.264847E+07   0.261759E+07  -0.375400E+00   0.261241E+07   0.261155E+07   0.234592E+02
   0.171917E-01   0.263717E+07   0.261438E+07   0.364779E+04   0.364773E+04   0.919858E+06   0.260268E+07   0.263354E+07   0.260268E+07  -0.373262E+00   0.259761E+07   0.259673E+07   0.235557E+02
   0.173838E-01   0.262221E+07   0.259905E+07   0.354687E+04   0.354681E+04   0.906128E+06   0.258768E+07   0.261852E+07   0.258769E+07  -0.371111E+00   0.258271E+07   0.258182E+07   0.236499E+02
   0.175780E-01   0.260716E+07   0.258362E+07   0.344852E+04   0.344846E+04   0.892495E+06   0.257260E+07   0.260342E+07   0.257261E+07  -0.368948E+00   0.256773E+07   0.256683E+07   0.237418E+02
   0.177744E-01   0.259203E+07   0.256810E+07   0.335266E+04   0.335260E+04   0.878962E+06   0.255743E+07   0.258822E+07   0.255744E+07  -0.366773E+00   0.255266E+07   0.255174E+07   0.238312E+02
   0.179730E-01   0.257680E+07   0.255249E+07   0.325924E+04   0.325918E+04   0.865532E+06   0.254218E+07   0.257293E+07   0.254218E+07  -0.364585E+00   0.253750E+07   0.253657E+07   0.239180E+02
   0.181738E-01   0.256149E+07   0.253679E+07   0.316821E+04   0.316815E+04   0.852204E+06   0.252684E+07   0.255756E+07   0.252684E+07  -0.362385E+00   0.252226E+07   0.252132E+07   0.240022E+02
   0.183768E-01   0.254608E+07   0.252100E+07   0.307950E+04   0.307944E+04   0.838980E+06   0.251142E+07   0.254209E+07   0.251142E+07  -0.360173E+00   0.250693E+07   0.250598E+07   0.240837E+02
   0.185822E-01   0.253060E+07   0.250512E+07   0.299306E+04   0.299301E+04   0.825860E+06   0.249591E+07   0.252654E+07   0.249591E+07  -0.357949E+00   0.249152E+07   0.249055E+07   0.241622E+02
   0.187898E-01   0.251502E+07   0.248914E+07   0.290884E+04   0.290878E+04   0.812844E+06   0.248032E+07   0.251090E+07   0.248032E+07  -0.355713E+00   0.247602E+07   0.247504E+07   0.242378E+02
   0.189997E-01   0.249936E+07   0.247308E+07   0.282678E+04   0.282673E+04   0.799931E+06   0.246465E+07   0.249518E+07   0.246465E+07  -0.353465E+00   0.246044E+07   0.245944E+07   0.243103E+02
   0.192120E-01   0.248362E+07   0.245693E+07   0.274683E+04   0.274678E+04   0.787122E+06   0.244889E+07   0.247937E+07   0.244889E+07  -0.351205E+00   0.244478E+07   0.244377E+07   0.243796E+02
   0.194267E-01   0.246779E+07   0.244070E+07   0.266894E+04   0.266890E+04   0.774417E+06   0.243305E+07   0.246347E+07   0.243306E+07  -0.348934E+00   0.242904E+07   0.242801E+07   0.244456E+02
   0.196437E-01   0.245187E+07   0.242438E+07   0.259307E+04   0.259303E+04   0.761818E+06   0.241714E+07   0.244750E+07   0.241714E+07  -0.346651E+00   0.241321E+07   0.241217E+07   0.245082E+02
   0.198632E-01   0.243588E+07   0.240798E+07   0.251916E+04   0.251912E+04   0.749325E+06   0.240114E+07   0.243144E+07   0.240114E+07  -0.344357E+00   0.239731E+07   0.239625E+07   0.245673E+02
   0.200851E-01   0.241980E+07   0.239149E+07   0.244718E+04   0.244713E+04   0.736941E+06   0.238507E+07   0.241530E+07   0.238507E+07  -0.342052E+00   0.238132E+07   0.238025E+07   0.246227E+02
   0.203096E-01   0.240365E+07   0.237492E+07   0.237706E+04   0.237702E+04   0.724668E+06   0.236892E+07   0.239908E+07   0.236892E+07  -0.339736E+00   0.236526E+07   0.236418E+07   0.246743E+02
   0.205365E-01   0.238742E+07   0.235827E+07   0.230877E+04   0.230873E+04   0.712506E+06   0.235269E+07   0.238278E+07   0.235270E+07  -0.337409E+00   0.234912E+07   0.234802E+07   0.247220E+02
   0.207659E-01   0.237110E+07   0.234155E+07   0.224227E+04   0.224223E+04   0.700458E+06   0.233640E+07   0.236640E+07   0.233640E+07  -0.335071E+00   0.233291E+07   0.233180E+07   0.247658E+02
   0.209980E-01   0.235472E+07   0.232474E+07   0.217750E+04   0.217747E+04   0.688524E+06   0.232002E+07   0.234995E+07   0.232003E+07  -0.332723E+00   0.231663E+07   0.231550E+07   0.248053E+02
   0.212326E-01   0.233826E+07   0.230786E+07   0.211444E+04   0.211440E+04   0.676705E+06   0.230358E+07   0.233342E+07   0.230358E+07  -0.330365E+00   0.230027E+07   0.229913E+07   0.248406E+02
   0.214698E-01   0.232172E+07   0.229091E+07   0.205304E+04   0.205300E+04   0.664998E+06   0.228707E+07   0.231682E+07   0.228707E+07  -0.327997E+00   0.228384E+07   0.228268E+07   0.248716E+02
   0.217097E-01   0.230512E+07   0.227389E+07   0.199325E+04   0.199322E+04   0.653405E+06   0.227049E+07   0.230014E+07   0.227049E+07  -0.325619E+00   0.226734E+07   0.226617E+07   0.248980E+02
   0.219522E-01   0.228844E+07   0.225679E+07   0.193505E+04   0.193502E+04   0.641924E+06   0.225384E+07   0.228340E+07   0.225384E+07  -0.323231E+00   0.225078E+07   0.224959E+07   0.249197E+02
   0.221975E-01   0.227170E+07   0.223963E+07   0.187839E+04   0.187836E+04   0.630553E+06   0.223713E+07   0.226659E+07   0.223713E+07  -0.320834E+00   0.223414E+07   0.223295E+07   0.249367E+02
   0.224455E-01   0.225489E+07   0.222240E+07   0.182324E+04   0.182320E+04   0.619295E+06   0.222035E+07   0.224972E+07   0.222035E+07  -0.318428E+00   0.221745E+07   0.221624E+07   0.249488E+02
   0.226963E-01   0.223801E+07   0.220511E+07   0.176955E+04   0.176952E+04   0.608149E+06   0.220351E+07   0.223278E+07   0.220352E+07  -0.316014E+00   0.220069E+07   0.219947E+07   0.249559E+02
   0.229499E-01   0.222108E+07   0.218776E+07   0.171730E+04   0.171727E+04   0.597116E+06   0.218662E+07   0.221577E+07   0.218662E+07  -0.313591E+00   0.218388E+07   0.218264E+07   0.249578E+02
   0.232063E-01   0.220408E+07   0.217035E+07   0.166645E+04   0.166642E+04   0.586200E+06   0.216967E+07   0.219871E+07   0.216967E+07  -0.311159E+00   0.216700E+07   0.216575E+07   0.249544E+02
   0.234656E-01   0.218702E+07   0.215288E+07   0.161697E+04   0.161694E+04   0.575402E+06   0.215266E+07   0.218159E+07   0.215266E+07  -0.308720E+00   0.215007E+07   0.214881E+07   0.249456E+02
   0.237278E-01   0.216991E+07   0.213536E+07   0.156882E+04   0.156879E+04   0.564723E+06   0.213560E+07   0.216441E+07   0.213560E+07  -0.306274E+00   0.213309E+07   0.213181E+07   0.249313E+02
   0.239929E-01   0.215275E+07   0.211779E+07   0.152197E+04   0.152194E+04   0.554165E+06   0.211850E+07   0.214719E+07   0.211850E+07  -0.303820E+00   0.211606E+07   0.211476E+07   0.249112E+02
   0.242610E-01   0.213554E+07   0.210017E+07   0.147639E+04   0.147636E+04   0.543726E+06   0.210134E+07   0.212991E+07   0.210134E+07  -0.301360E+00   0.209898E+07   0.209767E+07   0.248854E+02
   0.245321E-01   0.211828E+07   0.208250E+07   0.143205E+04   0.143202E+04   0.533406E+06   0.208414E+07   0.211258E+07   0.208414E+07  -0.298894E+00   0.208185E+07   0.208053E+07   0.248536E+02
   0.248062E-01   0.210097E+07   0.206480E+07   0.138892E+04   0.138890E+04   0.523202E+06   0.206690E+07   0.209521E+07   0.206690E+07  -0.296421E+00   0.206468E+07   0.206335E+07   0.248158E+02
   0.250833E-01   0.208362E+07   0.204705E+07   0.134697E+04   0.134695E+04   0.513112E+06   0.204962E+07   0.207780E+07   0.204962E+07  -0.293943E+00   0.204747E+07   0.204613E+07   0.247717E+02
   0.253636E-01   0.206623E+07   0.202928E+07   0.130617E+04   0.130615E+04   0.503134E+06   0.203231E+07   0.206035E+07   0.203231E+07  -0.291459E+00   0.203023E+07   0.202887E+07   0.247214E+02
   0.256470E-01   0.204881E+07   0.201147E+07   0.126649E+04   0.126647E+04   0.493269E+06   0.201496E+07   0.204287E+07   0.201496E+07  -0.288971E+00   0.201295E+07   0.201158E+07   0.246646E+02
   0.259335E-01   0.203135E+07   0.199363E+07   0.122791E+04   0.122789E+04   0.483521E+06   0.199758E+07   0.202535E+07   0.199758E+07  -0.286479E+00   0.199564E+07   0.199426E+07   0.246013E+02
   0.262233E-01   0.201387E+07   0.197577E+07   0.119041E+04   0.119038E+04   0.473894E+06   0.198018E+07   0.200780E+07   0.198018E+07  -0.283983E+00   0.197830E+07   0.197691E+07   0.245313E+02
   0.265163E-01   0.199635E+07   0.195789E+07   0.115394E+04   0.115392E+04   0.464395E+06   0.196275E+07   0.199023E+07   0.196275E+07  -0.281484E+00   0.196094E+07   0.195954E+07   0.244545E+02
   0.268125E-01   0.197882E+07   0.194000E+07   0.111849E+04   0.111847E+04   0.455031E+06   0.194531E+07   0.197264E+07   0.194531E+07  -0.278983E+00   0.194356E+07   0.194215E+07   0.243708E+02
   0.271121E-01   0.196127E+07   0.192209E+07   0.108404E+04   0.108402E+04   0.445808E+06   0.192785E+07   0.195503E+07   0.192785E+07  -0.276479E+00   0.192617E+07   0.192474E+07   0.242800E+02
   0.274150E-01   0.194370E+07   0.190418E+07   0.105056E+04   0.105054E+04   0.436727E+06   0.191038E+07   0.193741E+07   0.191038E+07  -0.273973E+00   0.190876E+07   0.190732E+07   0.241822E+02
   0.277213E-01   0.192612E+07   0.188626E+07   0.101802E+04   0.101800E+04   0.427788E+06   0.189290E+07   0.191978E+07   0.189291E+07  -0.271467E+00   0.189134E+07   0.188990E+07   0.240771E+02
   0.280311E-01   0.190854E+07   0.186835E+07   0.986405E+03   0.986387E+03   0.418985E+06   0.187543E+07   0.190214E+07   0.187543E+07  -0.268960E+00   0.187392E+07   0.187247E+07   0.239648E+02
   0.283443E-01   0.189095E+07   0.185044E+07   0.955690E+03   0.955673E+03   0.410310E+06   0.185795E+07   0.188450E+07   0.185795E+07  -0.266454E+00   0.185651E+07   0.185504E+07   0.238450E+02
   0.286610E-01   0.187336E+07   0.183255E+07   0.925852E+03   0.925836E+03   0.401755E+06   0.184048E+07   0.186687E+07   0.184048E+07  -0.263948E+00   0.183909E+07   0.183762E+07   0.237177E+02
   0.289812E-01   0.185578E+07   0.181467E+07   0.896870E+03   0.896854E+03   0.393310E+06   0.182302E+07   0.184924E+07   0.182302E+07  -0.261444E+00   0.182169E+07   0.182021E+07   0.235828E+02
   0.293050E-01   0.183822E+07   0.179681E+07   0.868723E+03   0.868707E+03   0.384971E+06   0.180557E+07   0.183163E+07   0.180557E+07  -0.258942E+00   0.180430E+07   0.180281E+07   0.234403E+02
   0.296324E-01   0.182066E+07   0.177899E+07   0.841389E+03   0.841374E+03   0.376737E+06   0.178814E+07   0.181403E+07   0.178814E+07  -0.256443E+00   0.178692E+07   0.178543E+07   0.232900E+02
   0.299635E-01   0.180313E+07   0.176119E+07   0.814849E+03   0.814835E+03   0.368612E+06   0.177074E+07   0.179646E+07   0.177074E+07  -0.253947E+00   0.176957E+07   0.176807E+07   0.231320E+02
   0.302983E-01   0.178562E+07   0.174344E+07   0.789083E+03   0.789069E+03   0.360604E+06   0.175337E+07   0.177891E+07   0.175337E+07  -0.251455E+00   0.175225E+07   0.175075E+07   0.229661E+02
   0.306368E-01   0.176815E+07   0.172573E+07   0.764072E+03   0.764059E+03   0.352721E+06   0.173602E+07   0.176140E+07   0.173603E+07  -0.248968E+00   0.173496E+07   0.173345E+07   0.227923E+02
   0.309791E-01   0.175071E+07   0.170806E+07   0.739798E+03   0.739785E+03   0.344972E+06   0.171872E+07   0.174392E+07   0.171872E+07  -0.246487E+00   0.171771E+07   0.171620E+07   0.226105E+02
   0.313253E-01   0.173331E+07   0.169046E+07   0.716242E+03   0.716229E+03   0.337362E+06   0.170147E+07   0.172649E+07   0.170147E+07  -0.244012E+00   0.170051E+07   0.169899E+07   0.224208E+02
   0.316753E-01   0.171595E+07   0.167291E+07   0.693385E+03   0.693373E+03   0.329894E+06   0.168426E+07   0.170910E+07   0.168426E+07  -0.241545E+00   0.168335E+07   0.168183E+07   0.222231E+02
   0.320292E-01   0.169865E+07   0.165543E+07   0.671210E+03   0.671199E+03   0.322563E+06   0.166711E+07   0.169177E+07   0.166711E+07  -0.239085E+00   0.166625E+07   0.166472E+07   0.220174E+02
   0.323870E-01   0.168140E+07   0.163803E+07   0.649701E+03   0.649689E+03   0.315365E+06   0.165002E+07   0.167450E+07   0.165002E+07  -0.236634E+00   0.164920E+07   0.164767E+07   0.218037E+02
   0.327489E-01   0.166422E+07   0.162071E+07   0.628838E+03   0.628827E+03   0.308292E+06   0.163300E+07   0.165730E+07   0.163300E+07  -0.234193E+00   0.163222E+07   0.163069E+07   0.215820E+02
   0.331148E-01   0.164711E+07   0.160347E+07   0.608607E+03   0.608596E+03   0.301338E+06   0.161605E+07   0.164016E+07   0.161605E+07  -0.231762E+00   0.161532E+07   0.161378E+07   0.213524E+02
   0.334848E-01   0.163007E+07   0.158632E+07   0.588990E+03   0.588980E+03   0.294498E+06   0.159918E+07   0.162310E+07   0.159918E+07  -0.229342E+00   0.159848E+07   0.159695E+07   0.211147E+02
   0.338589E-01   0.161311E+07   0.156928E+07   0.569973E+03   0.569963E+03   0.287771E+06   0.158239E+07   0.160613E+07   0.158239E+07  -0.226934E+00   0.158174E+07   0.158021E+07   0.208692E+02
   0.342372E-01   0.159623E+07   0.155234E+07   0.551539E+03   0.551529E+03   0.281158E+06   0.156568E+07   0.158924E+07   0.156569E+07  -0.224539E+00   0.156508E+07   0.156355E+07   0.206158E+02
   0.346198E-01   0.157945E+07   0.153551E+07   0.533673E+03   0.533664E+03   0.274663E+06   0.154908E+07   0.157245E+07   0.154908E+07  -0.222157E+00   0.154851E+07   0.154698E+07   0.203546E+02
   0.350066E-01   0.156276E+07   0.151879E+07   0.516361E+03   0.516352E+03   0.268288E+06   0.153257E+07   0.155576E+07   0.153258E+07  -0.219790E+00   0.153204E+07   0.153052E+07   0.200858E+02
   0.353977E-01   0.154618E+07   0.150221E+07   0.499588E+03   0.499579E+03   0.262035E+06   0.151618E+07   0.153918E+07   0.151618E+07  -0.217439E+00   0.151568E+07   0.151417E+07   0.198093E+02
   0.357932E-01   0.152970E+07   0.148575E+07   0.483340E+03   0.483332E+03   0.255906E+06   0.149989E+07   0.152271E+07   0.149989E+07  -0.215103E+00   0.149944E+07   0.149792E+07   0.195253E+02
   0.361931E-01   0.151334E+07   0.146943E+07   0.467603E+03   0.467595E+03   0.249901E+06   0.148373E+07   0.150636E+07   0.148373E+07  -0.212785E+00   0.148330E+07   0.148180E+07   0.192340E+02
   0.365975E-01   0.149711E+07   0.145326E+07   0.452363E+03   0.452355E+03   0.244020E+06   0.146768E+07   0.149013E+07   0.146768E+07  -0.210484E+00   0.146730E+07   0.146580E+07   0.189354E+02
   0.370064E-01   0.148099E+07   0.143724E+07   0.437608E+03   0.437600E+03   0.238263E+06   0.145177E+07   0.147403E+07   0.145177E+07  -0.208202E+00   0.145142E+07   0.144993E+07   0.186297E+02
   0.374199E-01   0.146501E+07   0.142137E+07   0.423322E+03   0.423314E+03   0.232627E+06   0.143599E+07   0.145807E+07   0.143600E+07  -0.205940E+00   0.143567E+07   0.143419E+07   0.183172E+02
   0.378380E-01   0.144917E+07   0.140566E+07   0.409494E+03   0.409486E+03   0.227108E+06   0.142036E+07   0.144224E+07   0.142036E+07  -0.203697E+00   0.142007E+07   0.141859E+07   0.179979E+02
   0.382608E-01   0.143347E+07   0.139011E+07   0.396111E+03   0.396104E+03   0.221702E+06   0.140487E+07   0.142657E+07   0.140487E+07  -0.201475E+00   0.140460E+07   0.140314E+07   0.176722E+02
   0.386883E-01   0.141791E+07   0.137475E+07   0.383160E+03   0.383154E+03   0.216405E+06   0.138953E+07   0.141104E+07   0.138953E+07  -0.199275E+00   0.138929E+07   0.138784E+07   0.173401E+02
   0.391205E-01   0.140252E+07   0.135956E+07   0.370631E+03   0.370625E+03   0.211212E+06   0.137435E+07   0.139568E+07   0.137435E+07  -0.197098E+00   0.137414E+07   0.137270E+07   0.170021E+02
   0.395576E-01   0.138728E+07   0.134456E+07   0.358512E+03   0.358505E+03   0.206125E+06   0.135933E+07   0.138048E+07   0.135933E+07  -0.194945E+00   0.135915E+07   0.135773E+07   0.166582E+02
   0.399996E-01   0.137221E+07   0.132975E+07   0.346790E+03   0.346784E+03   0.201148E+06   0.134448E+07   0.136545E+07   0.134448E+07  -0.192815E+00   0.134433E+07   0.134292E+07   0.163089E+02
   0.404465E-01   0.135731E+07   0.131514E+07   0.335455E+03   0.335449E+03   0.196287E+06   0.132981E+07   0.135060E+07   0.132981E+07  -0.190711E+00   0.132968E+07   0.132829E+07   0.159543E+02
   0.408984E-01   0.134259E+07   0.130073E+07   0.324495E+03   0.324489E+03   0.191544E+06   0.131531E+07   0.133593E+07   0.131532E+07  -0.188632E+00   0.131522E+07   0.131383E+07   0.155949E+02
   0.413554E-01   0.132805E+07   0.128652E+07   0.313899E+03   0.313894E+03   0.186920E+06   0.130100E+07   0.132144E+07   0.130100E+07  -0.186580E+00   0.130093E+07   0.129956E+07   0.152309E+02
   0.418175E-01   0.131369E+07   0.127253E+07   0.303657E+03   0.303652E+03   0.182408E+06   0.128688E+07   0.130714E+07   0.128688E+07  -0.184554E+00   0.128682E+07   0.128548E+07   0.148627E+02
   0.422847E-01   0.129951E+07   0.125874E+07   0.293757E+03   0.293752E+03   0.177998E+06   0.127294E+07   0.129302E+07   0.127294E+07  -0.182555E+00   0.127291E+07   0.127158E+07   0.144906E+02
   0.427571E-01   0.128553E+07   0.124517E+07   0.284190E+03   0.284185E+03   0.173683E+06   0.125920E+07   0.127911E+07   0.125920E+07  -0.180584E+00   0.125919E+07   0.125788E+07   0.141151E+02
   0.432349E-01   0.127174E+07   0.123182E+07   0.274944E+03   0.274939E+03   0.169459E+06   0.124565E+07   0.126538E+07   0.124565E+07  -0.178641E+00   0.124565E+07   0.124437E+07   0.137366E+02
   0.437179E-01   0.125814E+07   0.121869E+07   0.266010E+03   0.266005E+03   0.165328E+06   0.123229E+07   0.125186E+07   0.123229E+07  -0.176726E+00   0.123232E+07   0.123106E+07   0.133554E+02
   0.442064E-01   0.124474E+07   0.120578E+07   0.257378E+03   0.257374E+03   0.161296E+06   0.121914E+07   0.123854E+07   0.121914E+07  -0.174839E+00   0.121919E+07   0.121794E+07   0.129721E+02
   0.447003E-01   0.123154E+07   0.119310E+07   0.249040E+03   0.249036E+03   0.157371E+06   0.120619E+07   0.122542E+07   0.120619E+07  -0.172982E+00   0.120625E+07   0.120503E+07   0.125871E+02
   0.451998E-01   0.121855E+07   0.118064E+07   0.240986E+03   0.240982E+03   0.153555E+06   0.119344E+07   0.121252E+07   0.119344E+07  -0.171154E+00   0.119353E+07   0.119233E+07   0.122008E+02
   0.457048E-01   0.120576E+07   0.116842E+07   0.233208E+03   0.233204E+03   0.149842E+06   0.118091E+07   0.119982E+07   0.118091E+07  -0.169357E+00   0.118101E+07   0.117984E+07   0.118137E+02
   0.462154E-01   0.119319E+07   0.115642E+07   0.225696E+03   0.225692E+03   0.146224E+06   0.116858E+07   0.118733E+07   0.116858E+07  -0.167589E+00   0.116870E+07   0.116755E+07   0.114264E+02
   0.467318E-01   0.118082E+07   0.114466E+07   0.218441E+03   0.218437E+03   0.142692E+06   0.115647E+07   0.117506E+07   0.115647E+07  -0.165852E+00   0.115660E+07   0.115548E+07   0.110393E+02
   0.472539E-01   0.116865E+07   0.113312E+07   0.211435E+03   0.211431E+03   0.139239E+06   0.114456E+07   0.116300E+07   0.114456E+07  -0.164144E+00   0.114470E+07   0.114361E+07   0.106530E+02
   0.477819E-01   0.115670E+07   0.112181E+07   0.204669E+03   0.204665E+03   0.135864E+06   0.113286E+07   0.115115E+07   0.113286E+07  -0.162466E+00   0.113302E+07   0.113196E+07   0.102681E+02
   0.483158E-01   0.114495E+07   0.111073E+07   0.198134E+03   0.198131E+03   0.132569E+06   0.112137E+07   0.113950E+07   0.112137E+07  -0.160818E+00   0.112154E+07   0.112050E+07   0.988502E+01
   0.488556E-01   0.113340E+07   0.109986E+07   0.191824E+03   0.191820E+03   0.129357E+06   0.111008E+07   0.112806E+07   0.111008E+07  -0.159198E+00   0.111026E+07   0.110925E+07   0.950440E+01
   0.494015E-01   0.112205E+07   0.108921E+07   0.185729E+03   0.185725E+03   0.126228E+06   0.109899E+07   0.111683E+07   0.109899E+07  -0.157608E+00   0.109918E+07   0.109820E+07   0.912681E+01
   0.499535E-01   0.111090E+07   0.107878E+07   0.179842E+03   0.179839E+03   0.123183E+06   0.108809E+07   0.110579E+07   0.108809E+07  -0.156046E+00   0.108830E+07   0.108735E+07   0.875280E+01
   0.505116E-01   0.109995E+07   0.106855E+07   0.174156E+03   0.174153E+03   0.120221E+06   0.107740E+07   0.109495E+07   0.107740E+07  -0.154511E+00   0.107761E+07   0.107669E+07   0.838297E+01
   0.510760E-01   0.108919E+07   0.105852E+07   0.168664E+03   0.168661E+03   0.117338E+06   0.106689E+07   0.108431E+07   0.106689E+07  -0.153005E+00   0.106712E+07   0.106623E+07   0.801790E+01
   0.516466E-01   0.107861E+07   0.104870E+07   0.163359E+03   0.163356E+03   0.114529E+06   0.105657E+07   0.107385E+07   0.105657E+07  -0.151526E+00   0.105681E+07   0.105595E+07   0.765816E+01
   0.522237E-01   0.106822E+07   0.103907E+07   0.158233E+03   0.158230E+03   0.111787E+06   0.104644E+07   0.106358E+07   0.104644E+07  -0.150072E+00   0.104669E+07   0.104586E+07   0.730436E+01
   0.528072E-01   0.105802E+07   0.102963E+07   0.153280E+03   0.153277E+03   0.109107E+06   0.103649E+07   0.105350E+07   0.103649E+07  -0.148645E+00   0.103674E+07   0.103595E+07   0.695704E+01
   0.533972E-01   0.104798E+07   0.102036E+07   0.148493E+03   0.148491E+03   0.106491E+06   0.102671E+07   0.104358E+07   0.102671E+07  -0.147242E+00   0.102697E+07   0.102620E+07   0.661682E+01
   0.539938E-01   0.103811E+07   0.101127E+07   0.143866E+03   0.143864E+03   0.103939E+06   0.101709E+07   0.103384E+07   0.101709E+07  -0.145863E+00   0.101736E+07   0.101662E+07   0.628424E+01
   0.545971E-01   0.102840E+07   0.100233E+07   0.139393E+03   0.139390E+03   0.101456E+06   0.100763E+07   0.102425E+07   0.100763E+07  -0.144506E+00   0.100790E+07   0.100720E+07   0.595988E+01
   0.552071E-01   0.101883E+07   0.993541E+06   0.135066E+03   0.135064E+03   0.990363E+05   0.998312E+06   0.101481E+07   0.998313E+06  -0.143170E+00   0.998598E+06   0.997923E+06   0.564427E+01
   0.558239E-01   0.100941E+07   0.984890E+06   0.130881E+03   0.130879E+03   0.966746E+05   0.989137E+06   0.100551E+07   0.989137E+06  -0.141854E+00   0.989429E+06   0.988784E+06   0.533794E+01
   0.564477E-01   0.100012E+07   0.976366E+06   0.126831E+03   0.126829E+03   0.943639E+05   0.980091E+06   0.996336E+06   0.980091E+06  -0.140557E+00   0.980390E+06   0.979774E+06   0.504141E+01
   0.570784E-01   0.990948E+06   0.967958E+06   0.122912E+03   0.122910E+03   0.921028E+05   0.971166E+06   0.987289E+06   0.971166E+06  -0.139277E+00   0.971472E+06   0.970884E+06   0.475516E+01
   0.577161E-01   0.981893E+06   0.959655E+06   0.119118E+03   0.119115E+03   0.898952E+05   0.962352E+06   0.978354E+06   0.962352E+06  -0.138013E+00   0.962664E+06   0.962104E+06   0.447966E+01
   0.583610E-01   0.972943E+06   0.951445E+06   0.115443E+03   0.115441E+03   0.877447E+05   0.953640E+06   0.969521E+06   0.953640E+06  -0.136763E+00   0.953958E+06   0.953425E+06   0.421536E+01
   0.592779E-01   0.960539E+06   0.940055E+06   0.110479E+03   0.110477E+03   0.848192E+05   0.941565E+06   0.957278E+06   0.941565E+06  -0.135032E+00   0.941891E+06   0.941395E+06   0.386417E+01
   0.601948E-01   0.948473E+06   0.928956E+06   0.105800E+03   0.105798E+03   0.820236E+05   0.929817E+06   0.945366E+06   0.929817E+06  -0.133347E+00   0.930150E+06   0.929689E+06   0.354169E+01
