#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140753E-01   0.345923E+07   0.344241E+07   0.593092E+04   0.593084E+04   0.150844E+07   0.342148E+07   0.345655E+07   0.342148E+07  -0.408906E+00   0.339938E+07   0.339879E+07   0.179643E+02
   0.142326E-01   0.344327E+07   0.342614E+07   0.577304E+04   0.577296E+04   0.148975E+07   0.340542E+07   0.344054E+07   0.340542E+07  -0.406986E+00   0.338352E+07   0.338291E+07   0.180662E+02
   0.143916E-01   0.342720E+07   0.340976E+07   0.561906E+04   0.561899E+04   0.147116E+07   0.338925E+07   0.342442E+07   0.338926E+07  -0.405054E+00   0.336755E+07   0.336693E+07   0.181672E+02
   0.145524E-01   0.341102E+07   0.339327E+07   0.546889E+04   0.546882E+04   0.145266E+07   0.337298E+07   0.340819E+07   0.337299E+07  -0.403110E+00   0.335147E+07   0.335084E+07   0.182674E+02
   0.147150E-01   0.339473E+07   0.337666E+07   0.532244E+04   0.532237E+04   0.143424E+07   0.335660E+07   0.339185E+07   0.335661E+07  -0.401152E+00   0.333528E+07   0.333465E+07   0.183667E+02
   0.148794E-01   0.337833E+07   0.335994E+07   0.517962E+04   0.517955E+04   0.141590E+07   0.334012E+07   0.337540E+07   0.334012E+07  -0.399182E+00   0.331899E+07   0.331834E+07   0.184651E+02
   0.150457E-01   0.336181E+07   0.334310E+07   0.504034E+04   0.504027E+04   0.139765E+07   0.332352E+07   0.335884E+07   0.332353E+07  -0.397198E+00   0.330259E+07   0.330193E+07   0.185625E+02
   0.152138E-01   0.334519E+07   0.332615E+07   0.490453E+04   0.490446E+04   0.137947E+07   0.330682E+07   0.334216E+07   0.330683E+07  -0.395202E+00   0.328609E+07   0.328542E+07   0.186589E+02
   0.153838E-01   0.332846E+07   0.330908E+07   0.477210E+04   0.477203E+04   0.136136E+07   0.329002E+07   0.332538E+07   0.329002E+07  -0.393194E+00   0.326947E+07   0.326879E+07   0.187541E+02
   0.155557E-01   0.331162E+07   0.329191E+07   0.464297E+04   0.464291E+04   0.134333E+07   0.327310E+07   0.330848E+07   0.327311E+07  -0.391172E+00   0.325275E+07   0.325206E+07   0.188481E+02
   0.157295E-01   0.329467E+07   0.327461E+07   0.451706E+04   0.451700E+04   0.132536E+07   0.325608E+07   0.329148E+07   0.325608E+07  -0.389138E+00   0.323592E+07   0.323522E+07   0.189409E+02
   0.159052E-01   0.327761E+07   0.325721E+07   0.439430E+04   0.439425E+04   0.130748E+07   0.323895E+07   0.327436E+07   0.323895E+07  -0.387090E+00   0.321899E+07   0.321827E+07   0.190324E+02
   0.160829E-01   0.326044E+07   0.323969E+07   0.427462E+04   0.427456E+04   0.128967E+07   0.322171E+07   0.325714E+07   0.322172E+07  -0.385030E+00   0.320195E+07   0.320122E+07   0.191225E+02
   0.162626E-01   0.324316E+07   0.322205E+07   0.415794E+04   0.415788E+04   0.127194E+07   0.320437E+07   0.323980E+07   0.320437E+07  -0.382958E+00   0.318480E+07   0.318406E+07   0.192112E+02
   0.164443E-01   0.322577E+07   0.320431E+07   0.404419E+04   0.404414E+04   0.125429E+07   0.318692E+07   0.322236E+07   0.318693E+07  -0.380872E+00   0.316754E+07   0.316679E+07   0.192984E+02
   0.166281E-01   0.320828E+07   0.318645E+07   0.393330E+04   0.393325E+04   0.123674E+07   0.316937E+07   0.320480E+07   0.316937E+07  -0.378774E+00   0.315018E+07   0.314942E+07   0.193840E+02
   0.168138E-01   0.319067E+07   0.316847E+07   0.382521E+04   0.382516E+04   0.121928E+07   0.315171E+07   0.318714E+07   0.315171E+07  -0.376663E+00   0.313271E+07   0.313194E+07   0.194679E+02
   0.170017E-01   0.317296E+07   0.315039E+07   0.371984E+04   0.371980E+04   0.120192E+07   0.313394E+07   0.316936E+07   0.313394E+07  -0.374540E+00   0.311514E+07   0.311435E+07   0.195501E+02
   0.171917E-01   0.315513E+07   0.313219E+07   0.361715E+04   0.361710E+04   0.118466E+07   0.311607E+07   0.315148E+07   0.311607E+07  -0.372404E+00   0.309746E+07   0.309666E+07   0.196305E+02
   0.173838E-01   0.313720E+07   0.311389E+07   0.351705E+04   0.351700E+04   0.116751E+07   0.309810E+07   0.313349E+07   0.309810E+07  -0.370256E+00   0.307968E+07   0.307887E+07   0.197090E+02
   0.175780E-01   0.311917E+07   0.309547E+07   0.341949E+04   0.341945E+04   0.115047E+07   0.308002E+07   0.311539E+07   0.308002E+07  -0.368095E+00   0.306179E+07   0.306097E+07   0.197855E+02
   0.177744E-01   0.310102E+07   0.307694E+07   0.332441E+04   0.332437E+04   0.113355E+07   0.306183E+07   0.309719E+07   0.306184E+07  -0.365922E+00   0.304380E+07   0.304296E+07   0.198600E+02
   0.179730E-01   0.308277E+07   0.305830E+07   0.323176E+04   0.323171E+04   0.111674E+07   0.304355E+07   0.307888E+07   0.304355E+07  -0.363737E+00   0.302570E+07   0.302486E+07   0.199324E+02
   0.181738E-01   0.306442E+07   0.303956E+07   0.314146E+04   0.314142E+04   0.110004E+07   0.302516E+07   0.306046E+07   0.302517E+07  -0.361539E+00   0.300751E+07   0.300665E+07   0.200025E+02
   0.183768E-01   0.304596E+07   0.302070E+07   0.305348E+04   0.305344E+04   0.108345E+07   0.300668E+07   0.304194E+07   0.300668E+07  -0.359330E+00   0.298921E+07   0.298834E+07   0.200704E+02
   0.185822E-01   0.302739E+07   0.300174E+07   0.296774E+04   0.296770E+04   0.106699E+07   0.298809E+07   0.302331E+07   0.298809E+07  -0.357108E+00   0.297081E+07   0.296992E+07   0.201358E+02
   0.187898E-01   0.300873E+07   0.298268E+07   0.288421E+04   0.288417E+04   0.105064E+07   0.296940E+07   0.300458E+07   0.296940E+07  -0.354875E+00   0.295231E+07   0.295141E+07   0.201988E+02
   0.189997E-01   0.298996E+07   0.296350E+07   0.280282E+04   0.280278E+04   0.103440E+07   0.295061E+07   0.298575E+07   0.295061E+07  -0.352629E+00   0.293371E+07   0.293280E+07   0.202592E+02
   0.192120E-01   0.297109E+07   0.294423E+07   0.272352E+04   0.272349E+04   0.101829E+07   0.293173E+07   0.296681E+07   0.293173E+07  -0.350372E+00   0.291501E+07   0.291409E+07   0.203170E+02
   0.194267E-01   0.295212E+07   0.292485E+07   0.264628E+04   0.264624E+04   0.100229E+07   0.291275E+07   0.294778E+07   0.291275E+07  -0.348104E+00   0.289622E+07   0.289528E+07   0.203720E+02
   0.196437E-01   0.293305E+07   0.290537E+07   0.257103E+04   0.257099E+04   0.986424E+06   0.289367E+07   0.292864E+07   0.289367E+07  -0.345824E+00   0.287733E+07   0.287638E+07   0.204241E+02
   0.198632E-01   0.291388E+07   0.288579E+07   0.249773E+04   0.249769E+04   0.970681E+06   0.287450E+07   0.290941E+07   0.287450E+07  -0.343533E+00   0.285834E+07   0.285738E+07   0.204733E+02
   0.200851E-01   0.289461E+07   0.286611E+07   0.242633E+04   0.242630E+04   0.955067E+06   0.285524E+07   0.289008E+07   0.285524E+07  -0.341231E+00   0.283926E+07   0.283829E+07   0.205195E+02
   0.203096E-01   0.287525E+07   0.284634E+07   0.235679E+04   0.235676E+04   0.939584E+06   0.283588E+07   0.287065E+07   0.283589E+07  -0.338918E+00   0.282009E+07   0.281911E+07   0.205625E+02
   0.205365E-01   0.285580E+07   0.282647E+07   0.228906E+04   0.228903E+04   0.924232E+06   0.281644E+07   0.285113E+07   0.281644E+07  -0.336594E+00   0.280083E+07   0.279983E+07   0.206022E+02
   0.207659E-01   0.283626E+07   0.280651E+07   0.222311E+04   0.222308E+04   0.909013E+06   0.279691E+07   0.283152E+07   0.279691E+07  -0.334259E+00   0.278148E+07   0.278047E+07   0.206387E+02
   0.209980E-01   0.281662E+07   0.278645E+07   0.215888E+04   0.215885E+04   0.893927E+06   0.277729E+07   0.281182E+07   0.277729E+07  -0.331914E+00   0.276205E+07   0.276102E+07   0.206716E+02
   0.212326E-01   0.279689E+07   0.276631E+07   0.209634E+04   0.209631E+04   0.878973E+06   0.275758E+07   0.279203E+07   0.275758E+07  -0.329560E+00   0.274252E+07   0.274148E+07   0.207011E+02
   0.214698E-01   0.277708E+07   0.274607E+07   0.203544E+04   0.203542E+04   0.864149E+06   0.273779E+07   0.277215E+07   0.273780E+07  -0.327195E+00   0.272292E+07   0.272186E+07   0.207268E+02
   0.217097E-01   0.275719E+07   0.272575E+07   0.197615E+04   0.197613E+04   0.849457E+06   0.271792E+07   0.275218E+07   0.271793E+07  -0.324820E+00   0.270323E+07   0.270216E+07   0.207488E+02
   0.219522E-01   0.273720E+07   0.270535E+07   0.191843E+04   0.191841E+04   0.834896E+06   0.269798E+07   0.273214E+07   0.269798E+07  -0.322436E+00   0.268346E+07   0.268238E+07   0.207669E+02
   0.221975E-01   0.271714E+07   0.268487E+07   0.186224E+04   0.186222E+04   0.820467E+06   0.267795E+07   0.271201E+07   0.267795E+07  -0.320042E+00   0.266361E+07   0.266252E+07   0.207811E+02
   0.224455E-01   0.269700E+07   0.266431E+07   0.180755E+04   0.180752E+04   0.806173E+06   0.265785E+07   0.269180E+07   0.265785E+07  -0.317640E+00   0.264369E+07   0.264258E+07   0.207912E+02
   0.226963E-01   0.267679E+07   0.264367E+07   0.175431E+04   0.175428E+04   0.792016E+06   0.263768E+07   0.267152E+07   0.263768E+07  -0.315229E+00   0.262369E+07   0.262257E+07   0.207971E+02
   0.229499E-01   0.265650E+07   0.262296E+07   0.170249E+04   0.170247E+04   0.777999E+06   0.261743E+07   0.265116E+07   0.261743E+07  -0.312810E+00   0.260362E+07   0.260249E+07   0.207986E+02
   0.232063E-01   0.263613E+07   0.260218E+07   0.165207E+04   0.165204E+04   0.764125E+06   0.259712E+07   0.263073E+07   0.259712E+07  -0.310382E+00   0.258349E+07   0.258235E+07   0.207958E+02
   0.234656E-01   0.261570E+07   0.258134E+07   0.160300E+04   0.160297E+04   0.750394E+06   0.257674E+07   0.261023E+07   0.257675E+07  -0.307947E+00   0.256329E+07   0.256213E+07   0.207885E+02
   0.237278E-01   0.259520E+07   0.256042E+07   0.155525E+04   0.155523E+04   0.736807E+06   0.255631E+07   0.258967E+07   0.255631E+07  -0.305505E+00   0.254302E+07   0.254186E+07   0.207765E+02
   0.239929E-01   0.257464E+07   0.253945E+07   0.150879E+04   0.150877E+04   0.723363E+06   0.253581E+07   0.256904E+07   0.253581E+07  -0.303055E+00   0.252270E+07   0.252152E+07   0.207598E+02
   0.242610E-01   0.255402E+07   0.251842E+07   0.146359E+04   0.146357E+04   0.710059E+06   0.251526E+07   0.254836E+07   0.251526E+07  -0.300599E+00   0.250232E+07   0.250113E+07   0.207382E+02
   0.245321E-01   0.253334E+07   0.249734E+07   0.141963E+04   0.141961E+04   0.696891E+06   0.249465E+07   0.252761E+07   0.249465E+07  -0.298136E+00   0.248188E+07   0.248068E+07   0.207117E+02
   0.248062E-01   0.251261E+07   0.247621E+07   0.137686E+04   0.137684E+04   0.683859E+06   0.247400E+07   0.250682E+07   0.247400E+07  -0.295668E+00   0.246139E+07   0.246018E+07   0.206802E+02
   0.250833E-01   0.249183E+07   0.245503E+07   0.133526E+04   0.133524E+04   0.670962E+06   0.245330E+07   0.248597E+07   0.245330E+07  -0.293193E+00   0.244086E+07   0.243964E+07   0.206435E+02
   0.253636E-01   0.247100E+07   0.243381E+07   0.129480E+04   0.129479E+04   0.658201E+06   0.243255E+07   0.246508E+07   0.243255E+07  -0.290714E+00   0.242029E+07   0.241905E+07   0.206015E+02
   0.256470E-01   0.245013E+07   0.241255E+07   0.125546E+04   0.125544E+04   0.645582E+06   0.241177E+07   0.244415E+07   0.241177E+07  -0.288231E+00   0.239967E+07   0.239842E+07   0.205542E+02
   0.259335E-01   0.242922E+07   0.239126E+07   0.121721E+04   0.121719E+04   0.633113E+06   0.239095E+07   0.242318E+07   0.239095E+07  -0.285743E+00   0.237902E+07   0.237776E+07   0.205014E+02
   0.262233E-01   0.240828E+07   0.236994E+07   0.118001E+04   0.118000E+04   0.620802E+06   0.237010E+07   0.240218E+07   0.237011E+07  -0.283251E+00   0.235834E+07   0.235707E+07   0.204431E+02
   0.265163E-01   0.238731E+07   0.234860E+07   0.114386E+04   0.114384E+04   0.608655E+06   0.234923E+07   0.238114E+07   0.234923E+07  -0.280757E+00   0.233762E+07   0.233635E+07   0.203791E+02
   0.268125E-01   0.236630E+07   0.232723E+07   0.110871E+04   0.110870E+04   0.596679E+06   0.232834E+07   0.236009E+07   0.232834E+07  -0.278259E+00   0.231689E+07   0.231560E+07   0.203093E+02
   0.271121E-01   0.234528E+07   0.230586E+07   0.107455E+04   0.107454E+04   0.584875E+06   0.230742E+07   0.233901E+07   0.230742E+07  -0.275760E+00   0.229614E+07   0.229484E+07   0.202337E+02
   0.274150E-01   0.232424E+07   0.228447E+07   0.104135E+04   0.104134E+04   0.573240E+06   0.228650E+07   0.231791E+07   0.228650E+07  -0.273259E+00   0.227537E+07   0.227407E+07   0.201522E+02
   0.277213E-01   0.230319E+07   0.226308E+07   0.100909E+04   0.100908E+04   0.561768E+06   0.226557E+07   0.229681E+07   0.226557E+07  -0.270758E+00   0.225460E+07   0.225328E+07   0.200646E+02
   0.280311E-01   0.228213E+07   0.224169E+07   0.977744E+03   0.977731E+03   0.550449E+06   0.224463E+07   0.227569E+07   0.224463E+07  -0.268256E+00   0.223382E+07   0.223250E+07   0.199710E+02
   0.283443E-01   0.226107E+07   0.222031E+07   0.947290E+03   0.947277E+03   0.539275E+06   0.222370E+07   0.225458E+07   0.222370E+07  -0.265754E+00   0.221304E+07   0.221171E+07   0.198711E+02
   0.286610E-01   0.224001E+07   0.219894E+07   0.917706E+03   0.917694E+03   0.528238E+06   0.220277E+07   0.223347E+07   0.220277E+07  -0.263253E+00   0.219227E+07   0.219093E+07   0.197650E+02
   0.289812E-01   0.221896E+07   0.217759E+07   0.888970E+03   0.888959E+03   0.517334E+06   0.218186E+07   0.221238E+07   0.218186E+07  -0.260753E+00   0.217151E+07   0.217016E+07   0.196526E+02
   0.293050E-01   0.219792E+07   0.215627E+07   0.861063E+03   0.861051E+03   0.506565E+06   0.216096E+07   0.219129E+07   0.216096E+07  -0.258256E+00   0.215076E+07   0.214941E+07   0.195339E+02
   0.296324E-01   0.217691E+07   0.213497E+07   0.833962E+03   0.833951E+03   0.495936E+06   0.214009E+07   0.217023E+07   0.214009E+07  -0.255761E+00   0.213004E+07   0.212868E+07   0.194086E+02
   0.299635E-01   0.215592E+07   0.211372E+07   0.807650E+03   0.807639E+03   0.485456E+06   0.211924E+07   0.214920E+07   0.211924E+07  -0.253270E+00   0.210935E+07   0.210798E+07   0.192769E+02
   0.302983E-01   0.213495E+07   0.209251E+07   0.782105E+03   0.782094E+03   0.475134E+06   0.209843E+07   0.212820E+07   0.209844E+07  -0.250783E+00   0.208868E+07   0.208731E+07   0.191387E+02
   0.306368E-01   0.211403E+07   0.207134E+07   0.757309E+03   0.757299E+03   0.464979E+06   0.207767E+07   0.210724E+07   0.207767E+07  -0.248302E+00   0.206806E+07   0.206669E+07   0.189938E+02
   0.309791E-01   0.209315E+07   0.205024E+07   0.733243E+03   0.733234E+03   0.454994E+06   0.205695E+07   0.208632E+07   0.205695E+07  -0.245825E+00   0.204749E+07   0.204611E+07   0.188424E+02
   0.313253E-01   0.207232E+07   0.202920E+07   0.709890E+03   0.709880E+03   0.445180E+06   0.203628E+07   0.206546E+07   0.203628E+07  -0.243356E+00   0.202696E+07   0.202558E+07   0.186843E+02
   0.316753E-01   0.205154E+07   0.200823E+07   0.687230E+03   0.687221E+03   0.435533E+06   0.201568E+07   0.204465E+07   0.201568E+07  -0.240893E+00   0.200650E+07   0.200511E+07   0.185195E+02
   0.320292E-01   0.203083E+07   0.198735E+07   0.665246E+03   0.665237E+03   0.426048E+06   0.199514E+07   0.202391E+07   0.199514E+07  -0.238438E+00   0.198610E+07   0.198471E+07   0.183481E+02
   0.323870E-01   0.201018E+07   0.196654E+07   0.643921E+03   0.643913E+03   0.416717E+06   0.197467E+07   0.200324E+07   0.197467E+07  -0.235993E+00   0.196577E+07   0.196438E+07   0.181700E+02
   0.327489E-01   0.198962E+07   0.194583E+07   0.623239E+03   0.623231E+03   0.407536E+06   0.195429E+07   0.198265E+07   0.195429E+07  -0.233556E+00   0.194552E+07   0.194413E+07   0.179853E+02
   0.331148E-01   0.196913E+07   0.192522E+07   0.603182E+03   0.603174E+03   0.398502E+06   0.193399E+07   0.196214E+07   0.193399E+07  -0.231130E+00   0.192536E+07   0.192397E+07   0.177939E+02
   0.334848E-01   0.194873E+07   0.190472E+07   0.583735E+03   0.583727E+03   0.389614E+06   0.191378E+07   0.194173E+07   0.191378E+07  -0.228715E+00   0.190529E+07   0.190389E+07   0.175958E+02
   0.338589E-01   0.192843E+07   0.188434E+07   0.564882E+03   0.564875E+03   0.380874E+06   0.189368E+07   0.192141E+07   0.189368E+07  -0.226312E+00   0.188531E+07   0.188392E+07   0.173912E+02
   0.342372E-01   0.190823E+07   0.186407E+07   0.546608E+03   0.546600E+03   0.372284E+06   0.187368E+07   0.190120E+07   0.187368E+07  -0.223922E+00   0.186544E+07   0.186405E+07   0.171801E+02
   0.346198E-01   0.188815E+07   0.184394E+07   0.528897E+03   0.528890E+03   0.363846E+06   0.185379E+07   0.188111E+07   0.185379E+07  -0.221546E+00   0.184569E+07   0.184430E+07   0.169624E+02
   0.350066E-01   0.186818E+07   0.182395E+07   0.511735E+03   0.511729E+03   0.355561E+06   0.183403E+07   0.186114E+07   0.183403E+07  -0.219184E+00   0.182605E+07   0.182467E+07   0.167383E+02
   0.353977E-01   0.184833E+07   0.180410E+07   0.495108E+03   0.495102E+03   0.347432E+06   0.181439E+07   0.184129E+07   0.181439E+07  -0.216837E+00   0.180654E+07   0.180516E+07   0.165079E+02
   0.357932E-01   0.182862E+07   0.178440E+07   0.479002E+03   0.478996E+03   0.339459E+06   0.179489E+07   0.182158E+07   0.179489E+07  -0.214507E+00   0.178716E+07   0.178579E+07   0.162713E+02
   0.361931E-01   0.180904E+07   0.176487E+07   0.463402E+03   0.463396E+03   0.331645E+06   0.177554E+07   0.180201E+07   0.177554E+07  -0.212194E+00   0.176793E+07   0.176656E+07   0.160285E+02
   0.365975E-01   0.178961E+07   0.174550E+07   0.448295E+03   0.448289E+03   0.323989E+06   0.175633E+07   0.178259E+07   0.175633E+07  -0.209898E+00   0.174884E+07   0.174747E+07   0.157797E+02
   0.370064E-01   0.177033E+07   0.172631E+07   0.433668E+03   0.433663E+03   0.316489E+06   0.173728E+07   0.176333E+07   0.173728E+07  -0.207621E+00   0.172990E+07   0.172855E+07   0.155250E+02
   0.374199E-01   0.175121E+07   0.170731E+07   0.419507E+03   0.419502E+03   0.309138E+06   0.171838E+07   0.174422E+07   0.171839E+07  -0.205363E+00   0.171113E+07   0.170978E+07   0.152645E+02
   0.378380E-01   0.173225E+07   0.168849E+07   0.405800E+03   0.405795E+03   0.301932E+06   0.169966E+07   0.172529E+07   0.169966E+07  -0.203126E+00   0.169252E+07   0.169118E+07   0.149985E+02
   0.382608E-01   0.171347E+07   0.166986E+07   0.392534E+03   0.392529E+03   0.294864E+06   0.168111E+07   0.170653E+07   0.168111E+07  -0.200909E+00   0.167408E+07   0.167275E+07   0.147270E+02
   0.386883E-01   0.169486E+07   0.165144E+07   0.379697E+03   0.379692E+03   0.287932E+06   0.166275E+07   0.168795E+07   0.166275E+07  -0.198714E+00   0.165582E+07   0.165450E+07   0.144503E+02
   0.391205E-01   0.167645E+07   0.163324E+07   0.367278E+03   0.367273E+03   0.281138E+06   0.164457E+07   0.166957E+07   0.164457E+07  -0.196542E+00   0.163776E+07   0.163645E+07   0.141686E+02
   0.395576E-01   0.165822E+07   0.161525E+07   0.355265E+03   0.355260E+03   0.274490E+06   0.162659E+07   0.165138E+07   0.162659E+07  -0.194393E+00   0.161988E+07   0.161858E+07   0.138820E+02
   0.399996E-01   0.164019E+07   0.159749E+07   0.343646E+03   0.343641E+03   0.267991E+06   0.160881E+07   0.163340E+07   0.160881E+07  -0.192268E+00   0.160221E+07   0.160093E+07   0.135909E+02
   0.404465E-01   0.162238E+07   0.157996E+07   0.332411E+03   0.332406E+03   0.261646E+06   0.159125E+07   0.161562E+07   0.159125E+07  -0.190169E+00   0.158475E+07   0.158347E+07   0.132954E+02
   0.408984E-01   0.160477E+07   0.156267E+07   0.321548E+03   0.321543E+03   0.255452E+06   0.157389E+07   0.159807E+07   0.157389E+07  -0.188095E+00   0.156749E+07   0.156624E+07   0.129959E+02
   0.413554E-01   0.158738E+07   0.154562E+07   0.311046E+03   0.311041E+03   0.249398E+06   0.155676E+07   0.158073E+07   0.155676E+07  -0.186048E+00   0.155046E+07   0.154922E+07   0.126925E+02
   0.418175E-01   0.157021E+07   0.152881E+07   0.300894E+03   0.300890E+03   0.243476E+06   0.153985E+07   0.156362E+07   0.153985E+07  -0.184026E+00   0.153364E+07   0.153242E+07   0.123857E+02
   0.422847E-01   0.155326E+07   0.151226E+07   0.291081E+03   0.291077E+03   0.237677E+06   0.152316E+07   0.154673E+07   0.152316E+07  -0.182032E+00   0.151705E+07   0.151584E+07   0.120757E+02
   0.427571E-01   0.153654E+07   0.149595E+07   0.281598E+03   0.281594E+03   0.232000E+06   0.150671E+07   0.153008E+07   0.150671E+07  -0.180066E+00   0.150069E+07   0.149950E+07   0.117627E+02
   0.432349E-01   0.152005E+07   0.147991E+07   0.272433E+03   0.272430E+03   0.226448E+06   0.149048E+07   0.151366E+07   0.149048E+07  -0.178127E+00   0.148455E+07   0.148338E+07   0.114473E+02
   0.437179E-01   0.150379E+07   0.146412E+07   0.263579E+03   0.263575E+03   0.221029E+06   0.147449E+07   0.149748E+07   0.147449E+07  -0.176216E+00   0.146866E+07   0.146751E+07   0.111297E+02
   0.442064E-01   0.148777E+07   0.144860E+07   0.255024E+03   0.255021E+03   0.215748E+06   0.145875E+07   0.148154E+07   0.145875E+07  -0.174334E+00   0.145300E+07   0.145187E+07   0.108102E+02
   0.447003E-01   0.147200E+07   0.143334E+07   0.246760E+03   0.246757E+03   0.210605E+06   0.144324E+07   0.146584E+07   0.144324E+07  -0.172481E+00   0.143758E+07   0.143647E+07   0.104894E+02
   0.451998E-01   0.145647E+07   0.141835E+07   0.238778E+03   0.238775E+03   0.205593E+06   0.142799E+07   0.145040E+07   0.142799E+07  -0.170658E+00   0.142240E+07   0.142132E+07   0.101674E+02
   0.457048E-01   0.144118E+07   0.140364E+07   0.231068E+03   0.231065E+03   0.200705E+06   0.141298E+07   0.143521E+07   0.141298E+07  -0.168865E+00   0.140748E+07   0.140642E+07   0.984488E+01
   0.462154E-01   0.142615E+07   0.138919E+07   0.223623E+03   0.223620E+03   0.195930E+06   0.139823E+07   0.142027E+07   0.139823E+07  -0.167101E+00   0.139280E+07   0.139176E+07   0.952211E+01
   0.467318E-01   0.141137E+07   0.137502E+07   0.216432E+03   0.216429E+03   0.191265E+06   0.138372E+07   0.140558E+07   0.138372E+07  -0.165368E+00   0.137838E+07   0.137736E+07   0.919955E+01
   0.472539E-01   0.139684E+07   0.136112E+07   0.209488E+03   0.209486E+03   0.186707E+06   0.136947E+07   0.139115E+07   0.136947E+07  -0.163664E+00   0.136420E+07   0.136321E+07   0.887765E+01
   0.477819E-01   0.138255E+07   0.134748E+07   0.202783E+03   0.202780E+03   0.182256E+06   0.135546E+07   0.137697E+07   0.135546E+07  -0.161990E+00   0.135026E+07   0.134930E+07   0.855685E+01
   0.483158E-01   0.136851E+07   0.133411E+07   0.196307E+03   0.196304E+03   0.177913E+06   0.134170E+07   0.136304E+07   0.134170E+07  -0.160346E+00   0.133658E+07   0.133564E+07   0.823763E+01
   0.488556E-01   0.135472E+07   0.132100E+07   0.190052E+03   0.190050E+03   0.173680E+06   0.132818E+07   0.134935E+07   0.132818E+07  -0.158730E+00   0.132313E+07   0.132222E+07   0.792045E+01
   0.494015E-01   0.134116E+07   0.130815E+07   0.184012E+03   0.184010E+03   0.169557E+06   0.131491E+07   0.133591E+07   0.131491E+07  -0.157143E+00   0.130992E+07   0.130904E+07   0.760578E+01
   0.499535E-01   0.132784E+07   0.129555E+07   0.178178E+03   0.178176E+03   0.165544E+06   0.130187E+07   0.132270E+07   0.130187E+07  -0.155585E+00   0.129695E+07   0.129609E+07   0.729411E+01
   0.505116E-01   0.131475E+07   0.128319E+07   0.172543E+03   0.172541E+03   0.161635E+06   0.128906E+07   0.130973E+07   0.128906E+07  -0.154055E+00   0.128421E+07   0.128338E+07   0.698591E+01
   0.510760E-01   0.130190E+07   0.127108E+07   0.167100E+03   0.167098E+03   0.157823E+06   0.127648E+07   0.129700E+07   0.127648E+07  -0.152552E+00   0.127170E+07   0.127089E+07   0.668168E+01
   0.516466E-01   0.128927E+07   0.125921E+07   0.161842E+03   0.161840E+03   0.154101E+06   0.126413E+07   0.128449E+07   0.126413E+07  -0.151076E+00   0.125941E+07   0.125863E+07   0.638190E+01
   0.522237E-01   0.127687E+07   0.124757E+07   0.156763E+03   0.156761E+03   0.150464E+06   0.125201E+07   0.127220E+07   0.125201E+07  -0.149626E+00   0.124735E+07   0.124659E+07   0.608706E+01
   0.528072E-01   0.126467E+07   0.123615E+07   0.151854E+03   0.151852E+03   0.146915E+06   0.124009E+07   0.126013E+07   0.124009E+07  -0.148202E+00   0.123549E+07   0.123477E+07   0.579763E+01
   0.533972E-01   0.125269E+07   0.122494E+07   0.147111E+03   0.147109E+03   0.143456E+06   0.122838E+07   0.124827E+07   0.122838E+07  -0.146803E+00   0.122384E+07   0.122314E+07   0.551411E+01
   0.539938E-01   0.124090E+07   0.121393E+07   0.142525E+03   0.142524E+03   0.140086E+06   0.121687E+07   0.123661E+07   0.121687E+07  -0.145427E+00   0.121238E+07   0.121172E+07   0.523696E+01
   0.545971E-01   0.122930E+07   0.120312E+07   0.138092E+03   0.138090E+03   0.136801E+06   0.120554E+07   0.122514E+07   0.120554E+07  -0.144073E+00   0.120111E+07   0.120047E+07   0.496666E+01
   0.552071E-01   0.121788E+07   0.119248E+07   0.133805E+03   0.133803E+03   0.133591E+06   0.119439E+07   0.121384E+07   0.119439E+07  -0.142741E+00   0.119002E+07   0.118941E+07   0.470364E+01
   0.558239E-01   0.120663E+07   0.118200E+07   0.129657E+03   0.129656E+03   0.130450E+06   0.118341E+07   0.120271E+07   0.118341E+07  -0.141428E+00   0.117909E+07   0.117850E+07   0.444837E+01
   0.564477E-01   0.119554E+07   0.117168E+07   0.125645E+03   0.125643E+03   0.127379E+06   0.117258E+07   0.119174E+07   0.117258E+07  -0.140134E+00   0.116831E+07   0.116775E+07   0.420126E+01
   0.570784E-01   0.118459E+07   0.116150E+07   0.121761E+03   0.121759E+03   0.124382E+06   0.116189E+07   0.118092E+07   0.116189E+07  -0.138857E+00   0.115768E+07   0.115715E+07   0.396272E+01
   0.577161E-01   0.117378E+07   0.115145E+07   0.118001E+03   0.117999E+03   0.121461E+06   0.115134E+07   0.117023E+07   0.115134E+07  -0.137596E+00   0.114718E+07   0.114668E+07   0.373313E+01
   0.583610E-01   0.116310E+07   0.114151E+07   0.114359E+03   0.114358E+03   0.118611E+06   0.114092E+07   0.115966E+07   0.114092E+07  -0.136350E+00   0.113681E+07   0.113632E+07   0.351288E+01
   0.592779E-01   0.114829E+07   0.112772E+07   0.109441E+03   0.109440E+03   0.114717E+06   0.112646E+07   0.114501E+07   0.112646E+07  -0.134623E+00   0.112242E+07   0.112197E+07   0.322022E+01
   0.601948E-01   0.113388E+07   0.111428E+07   0.104804E+03   0.104803E+03   0.110985E+06   0.111240E+07   0.113076E+07   0.111240E+07  -0.132942E+00   0.110843E+07   0.110801E+07   0.295148E+01
