#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140753E-01   0.158833E+07   0.157209E+07   0.704791E+04   0.634224E+04   0.507487E+06   0.156628E+07   0.158574E+07   0.156629E+07  -0.411854E+00   0.156993E+07   0.156904E+07   0.395083E+02
   0.142326E-01   0.158107E+07   0.156454E+07   0.674188E+04   0.603395E+04   0.500162E+06   0.155898E+07   0.157844E+07   0.155899E+07  -0.409934E+00   0.156266E+07   0.156175E+07   0.397325E+02
   0.143916E-01   0.157377E+07   0.155693E+07   0.630347E+04   0.570827E+04   0.492903E+06   0.155163E+07   0.157109E+07   0.155164E+07  -0.408000E+00   0.155533E+07   0.155441E+07   0.399550E+02
   0.145524E-01   0.156641E+07   0.154927E+07   0.578070E+04   0.540359E+04   0.485712E+06   0.154422E+07   0.156369E+07   0.154424E+07  -0.406054E+00   0.154796E+07   0.154702E+07   0.401757E+02
   0.147150E-01   0.155901E+07   0.154156E+07   0.524170E+04   0.515404E+04   0.478593E+06   0.153678E+07   0.155623E+07   0.153679E+07  -0.404095E+00   0.154053E+07   0.153957E+07   0.403944E+02
   0.148794E-01   0.155155E+07   0.153379E+07   0.527819E+04   0.527795E+04   0.471547E+06   0.152928E+07   0.154872E+07   0.152929E+07  -0.402122E+00   0.153305E+07   0.153208E+07   0.406111E+02
   0.150457E-01   0.154404E+07   0.152597E+07   0.513645E+04   0.513622E+04   0.464574E+06   0.152173E+07   0.154116E+07   0.152174E+07  -0.400137E+00   0.152553E+07   0.152454E+07   0.408255E+02
   0.152138E-01   0.153648E+07   0.151809E+07   0.499824E+04   0.499801E+04   0.457674E+06   0.151413E+07   0.153355E+07   0.151414E+07  -0.398139E+00   0.151795E+07   0.151695E+07   0.410377E+02
   0.153838E-01   0.152887E+07   0.151016E+07   0.486346E+04   0.486324E+04   0.450845E+06   0.150649E+07   0.152589E+07   0.150649E+07  -0.396128E+00   0.151032E+07   0.150930E+07   0.412473E+02
   0.155557E-01   0.152121E+07   0.150217E+07   0.473205E+04   0.473183E+04   0.444083E+06   0.149879E+07   0.151818E+07   0.149880E+07  -0.394104E+00   0.150265E+07   0.150161E+07   0.414544E+02
   0.157295E-01   0.151350E+07   0.149412E+07   0.460391E+04   0.460370E+04   0.437384E+06   0.149104E+07   0.151042E+07   0.149105E+07  -0.392067E+00   0.149492E+07   0.149387E+07   0.416587E+02
   0.159052E-01   0.150574E+07   0.148603E+07   0.447897E+04   0.447877E+04   0.430744E+06   0.148325E+07   0.150260E+07   0.148326E+07  -0.390017E+00   0.148715E+07   0.148608E+07   0.418602E+02
   0.160829E-01   0.149793E+07   0.147788E+07   0.435715E+04   0.435696E+04   0.424157E+06   0.147541E+07   0.149473E+07   0.147542E+07  -0.387954E+00   0.147932E+07   0.147823E+07   0.420587E+02
   0.162626E-01   0.149006E+07   0.146967E+07   0.423839E+04   0.423820E+04   0.417618E+06   0.146751E+07   0.148682E+07   0.146752E+07  -0.385879E+00   0.147144E+07   0.147034E+07   0.422539E+02
   0.164443E-01   0.148215E+07   0.146141E+07   0.412260E+04   0.412241E+04   0.411123E+06   0.145957E+07   0.147885E+07   0.145958E+07  -0.383790E+00   0.146352E+07   0.146240E+07   0.424459E+02
   0.166281E-01   0.147419E+07   0.145309E+07   0.400972E+04   0.400954E+04   0.404668E+06   0.145158E+07   0.147083E+07   0.145159E+07  -0.381688E+00   0.145555E+07   0.145441E+07   0.426343E+02
   0.168138E-01   0.146617E+07   0.144473E+07   0.389967E+04   0.389950E+04   0.398249E+06   0.144354E+07   0.146276E+07   0.144355E+07  -0.379574E+00   0.144752E+07   0.144637E+07   0.428191E+02
   0.170017E-01   0.145811E+07   0.143630E+07   0.379240E+04   0.379223E+04   0.391864E+06   0.143545E+07   0.145464E+07   0.143546E+07  -0.377446E+00   0.143945E+07   0.143828E+07   0.430001E+02
   0.171917E-01   0.144999E+07   0.142783E+07   0.368783E+04   0.368767E+04   0.385515E+06   0.142731E+07   0.144647E+07   0.142732E+07  -0.375306E+00   0.143133E+07   0.143014E+07   0.431772E+02
   0.173838E-01   0.144183E+07   0.141930E+07   0.358591E+04   0.358575E+04   0.379202E+06   0.141913E+07   0.143825E+07   0.141913E+07  -0.373153E+00   0.142316E+07   0.142195E+07   0.433500E+02
   0.175780E-01   0.143362E+07   0.141072E+07   0.348657E+04   0.348641E+04   0.372927E+06   0.141089E+07   0.142997E+07   0.141090E+07  -0.370987E+00   0.141494E+07   0.141371E+07   0.435186E+02
   0.177744E-01   0.142536E+07   0.140209E+07   0.338974E+04   0.338959E+04   0.366695E+06   0.140261E+07   0.142165E+07   0.140261E+07  -0.368809E+00   0.140667E+07   0.140542E+07   0.436826E+02
   0.179730E-01   0.141705E+07   0.139340E+07   0.329538E+04   0.329523E+04   0.360511E+06   0.139428E+07   0.141328E+07   0.139428E+07  -0.366618E+00   0.139835E+07   0.139709E+07   0.438420E+02
   0.181738E-01   0.140869E+07   0.138466E+07   0.320342E+04   0.320328E+04   0.354379E+06   0.138590E+07   0.140486E+07   0.138590E+07  -0.364415E+00   0.138998E+07   0.138870E+07   0.439965E+02
   0.183768E-01   0.140028E+07   0.137587E+07   0.311381E+04   0.311367E+04   0.348305E+06   0.137747E+07   0.139639E+07   0.137748E+07  -0.362199E+00   0.138157E+07   0.138027E+07   0.441459E+02
   0.185822E-01   0.139182E+07   0.136703E+07   0.302649E+04   0.302635E+04   0.342294E+06   0.136900E+07   0.138788E+07   0.136901E+07  -0.359971E+00   0.137311E+07   0.137179E+07   0.442900E+02
   0.187898E-01   0.138332E+07   0.135814E+07   0.294141E+04   0.294128E+04   0.336349E+06   0.136048E+07   0.137931E+07   0.136049E+07  -0.357731E+00   0.136460E+07   0.136326E+07   0.444288E+02
   0.189997E-01   0.137477E+07   0.134920E+07   0.285851E+04   0.285838E+04   0.330475E+06   0.135192E+07   0.137070E+07   0.135192E+07  -0.355479E+00   0.135605E+07   0.135469E+07   0.445618E+02
   0.192120E-01   0.136617E+07   0.134021E+07   0.277775E+04   0.277762E+04   0.324671E+06   0.134331E+07   0.136204E+07   0.134332E+07  -0.353215E+00   0.134745E+07   0.134607E+07   0.446890E+02
   0.194267E-01   0.135753E+07   0.133117E+07   0.269906E+04   0.269894E+04   0.318940E+06   0.133466E+07   0.135333E+07   0.133466E+07  -0.350939E+00   0.133881E+07   0.133741E+07   0.448101E+02
   0.196437E-01   0.134884E+07   0.132208E+07   0.262241E+04   0.262229E+04   0.313280E+06   0.132596E+07   0.134458E+07   0.132596E+07  -0.348652E+00   0.133012E+07   0.132870E+07   0.449250E+02
   0.198632E-01   0.134010E+07   0.131295E+07   0.254774E+04   0.254763E+04   0.307689E+06   0.131722E+07   0.133578E+07   0.131722E+07  -0.346353E+00   0.132138E+07   0.131995E+07   0.450334E+02
   0.200851E-01   0.133132E+07   0.130377E+07   0.247501E+04   0.247490E+04   0.302166E+06   0.130843E+07   0.132693E+07   0.130844E+07  -0.344043E+00   0.131260E+07   0.131115E+07   0.451351E+02
   0.203096E-01   0.132249E+07   0.129454E+07   0.240417E+04   0.240406E+04   0.296707E+06   0.129961E+07   0.131804E+07   0.129961E+07  -0.341722E+00   0.130378E+07   0.130231E+07   0.452298E+02
   0.205365E-01   0.131363E+07   0.128527E+07   0.233517E+04   0.233506E+04   0.291311E+06   0.129074E+07   0.130911E+07   0.129074E+07  -0.339390E+00   0.129492E+07   0.129342E+07   0.453175E+02
   0.207659E-01   0.130472E+07   0.127595E+07   0.226797E+04   0.226787E+04   0.285974E+06   0.128183E+07   0.130014E+07   0.128183E+07  -0.337047E+00   0.128601E+07   0.128450E+07   0.453977E+02
   0.209980E-01   0.129576E+07   0.126659E+07   0.220253E+04   0.220243E+04   0.280696E+06   0.127288E+07   0.129112E+07   0.127288E+07  -0.334693E+00   0.127706E+07   0.127553E+07   0.454704E+02
   0.212326E-01   0.128677E+07   0.125719E+07   0.213880E+04   0.213870E+04   0.275475E+06   0.126389E+07   0.128206E+07   0.126389E+07  -0.332329E+00   0.126808E+07   0.126652E+07   0.455352E+02
   0.214698E-01   0.127773E+07   0.124774E+07   0.207675E+04   0.207666E+04   0.270312E+06   0.125486E+07   0.127296E+07   0.125486E+07  -0.329955E+00   0.125905E+07   0.125748E+07   0.455920E+02
   0.217097E-01   0.126866E+07   0.123826E+07   0.201633E+04   0.201624E+04   0.265206E+06   0.124579E+07   0.126382E+07   0.124579E+07  -0.327570E+00   0.124998E+07   0.124839E+07   0.456406E+02
   0.219522E-01   0.125954E+07   0.122874E+07   0.195751E+04   0.195742E+04   0.260160E+06   0.123669E+07   0.125464E+07   0.123669E+07  -0.325176E+00   0.124088E+07   0.123927E+07   0.456806E+02
   0.221975E-01   0.125039E+07   0.121918E+07   0.190025E+04   0.190016E+04   0.255174E+06   0.122755E+07   0.124542E+07   0.122755E+07  -0.322773E+00   0.123174E+07   0.123011E+07   0.457118E+02
   0.224455E-01   0.124120E+07   0.120958E+07   0.184450E+04   0.184442E+04   0.250248E+06   0.121837E+07   0.123617E+07   0.121837E+07  -0.320360E+00   0.122257E+07   0.122092E+07   0.457341E+02
   0.226963E-01   0.123198E+07   0.119995E+07   0.179024E+04   0.179016E+04   0.245384E+06   0.120916E+07   0.122688E+07   0.120917E+07  -0.317938E+00   0.121336E+07   0.121169E+07   0.457472E+02
   0.229499E-01   0.122272E+07   0.119028E+07   0.173743E+04   0.173735E+04   0.240581E+06   0.119992E+07   0.121756E+07   0.119992E+07  -0.315508E+00   0.120411E+07   0.120243E+07   0.457508E+02
   0.232063E-01   0.121343E+07   0.118059E+07   0.168603E+04   0.168595E+04   0.235839E+06   0.119065E+07   0.120820E+07   0.119065E+07  -0.313070E+00   0.119484E+07   0.119313E+07   0.457446E+02
   0.234656E-01   0.120410E+07   0.117086E+07   0.163601E+04   0.163593E+04   0.231157E+06   0.118134E+07   0.119881E+07   0.118135E+07  -0.310623E+00   0.118553E+07   0.118381E+07   0.457286E+02
   0.237278E-01   0.119475E+07   0.116110E+07   0.158734E+04   0.158726E+04   0.226534E+06   0.117201E+07   0.118939E+07   0.117201E+07  -0.308169E+00   0.117619E+07   0.117445E+07   0.457024E+02
   0.239929E-01   0.118536E+07   0.115132E+07   0.153998E+04   0.153991E+04   0.221970E+06   0.116265E+07   0.117994E+07   0.116265E+07  -0.305707E+00   0.116683E+07   0.116507E+07   0.456657E+02
   0.242610E-01   0.117595E+07   0.114151E+07   0.149390E+04   0.149383E+04   0.217463E+06   0.115326E+07   0.117047E+07   0.115326E+07  -0.303239E+00   0.115743E+07   0.115566E+07   0.456185E+02
   0.245321E-01   0.116651E+07   0.113167E+07   0.144907E+04   0.144901E+04   0.213014E+06   0.114385E+07   0.116096E+07   0.114385E+07  -0.300764E+00   0.114802E+07   0.114622E+07   0.455603E+02
   0.248062E-01   0.115704E+07   0.112182E+07   0.140547E+04   0.140540E+04   0.208622E+06   0.113441E+07   0.115143E+07   0.113442E+07  -0.298283E+00   0.113857E+07   0.113676E+07   0.454910E+02
   0.250833E-01   0.114755E+07   0.111194E+07   0.136305E+04   0.136299E+04   0.204289E+06   0.112496E+07   0.114188E+07   0.112496E+07  -0.295796E+00   0.112911E+07   0.112728E+07   0.454104E+02
   0.253636E-01   0.113804E+07   0.110205E+07   0.132180E+04   0.132174E+04   0.200015E+06   0.111548E+07   0.113231E+07   0.111548E+07  -0.293304E+00   0.111962E+07   0.111778E+07   0.453182E+02
   0.256470E-01   0.112851E+07   0.109214E+07   0.128169E+04   0.128163E+04   0.195801E+06   0.110598E+07   0.112272E+07   0.110599E+07  -0.290807E+00   0.111012E+07   0.110826E+07   0.452141E+02
   0.259335E-01   0.111895E+07   0.108221E+07   0.124268E+04   0.124262E+04   0.191648E+06   0.109647E+07   0.111311E+07   0.109647E+07  -0.288305E+00   0.110060E+07   0.109872E+07   0.450981E+02
   0.262233E-01   0.110938E+07   0.107228E+07   0.120475E+04   0.120469E+04   0.187556E+06   0.108694E+07   0.110348E+07   0.108695E+07  -0.285800E+00   0.109106E+07   0.108917E+07   0.449698E+02
   0.265163E-01   0.109980E+07   0.106233E+07   0.116788E+04   0.116782E+04   0.183525E+06   0.107740E+07   0.109384E+07   0.107741E+07  -0.283292E+00   0.108151E+07   0.107960E+07   0.448291E+02
   0.268125E-01   0.109020E+07   0.105238E+07   0.113203E+04   0.113198E+04   0.179554E+06   0.106785E+07   0.108418E+07   0.106786E+07  -0.280780E+00   0.107195E+07   0.107003E+07   0.446757E+02
   0.271121E-01   0.108060E+07   0.104243E+07   0.109719E+04   0.109714E+04   0.175643E+06   0.105829E+07   0.107452E+07   0.105830E+07  -0.278267E+00   0.106238E+07   0.106044E+07   0.445095E+02
   0.274150E-01   0.107098E+07   0.103247E+07   0.106333E+04   0.106328E+04   0.171792E+06   0.104873E+07   0.106485E+07   0.104873E+07  -0.275751E+00   0.105280E+07   0.105085E+07   0.443302E+02
   0.277213E-01   0.106135E+07   0.102252E+07   0.103042E+04   0.103037E+04   0.168000E+06   0.103916E+07   0.105517E+07   0.103916E+07  -0.273235E+00   0.104322E+07   0.104125E+07   0.441377E+02
   0.280311E-01   0.105173E+07   0.101257E+07   0.998445E+03   0.998399E+03   0.164271E+06   0.102958E+07   0.104549E+07   0.102959E+07  -0.270718E+00   0.103363E+07   0.103166E+07   0.439317E+02
   0.283443E-01   0.104209E+07   0.100263E+07   0.967379E+03   0.967335E+03   0.160605E+06   0.102001E+07   0.103581E+07   0.102001E+07  -0.268201E+00   0.102405E+07   0.102206E+07   0.437122E+02
   0.286610E-01   0.103246E+07   0.992693E+06   0.937200E+03   0.937157E+03   0.157004E+06   0.101044E+07   0.102613E+07   0.101044E+07  -0.265684E+00   0.101446E+07   0.101246E+07   0.434789E+02
   0.289812E-01   0.102284E+07   0.982772E+06   0.907886E+03   0.907845E+03   0.153471E+06   0.100088E+07   0.101646E+07   0.100088E+07  -0.263169E+00   0.100488E+07   0.100287E+07   0.432317E+02
   0.293050E-01   0.101321E+07   0.972867E+06   0.879416E+03   0.879376E+03   0.150005E+06   0.991322E+06   0.100679E+07   0.991324E+06  -0.260656E+00   0.995311E+06   0.993290E+06   0.429704E+02
   0.296324E-01   0.100359E+07   0.962980E+06   0.851769E+03   0.851731E+03   0.146606E+06   0.981776E+06   0.997131E+06   0.981778E+06  -0.258146E+00   0.985748E+06   0.983717E+06   0.426950E+02
   0.299635E-01   0.993989E+06   0.953116E+06   0.824925E+03   0.824887E+03   0.143269E+06   0.972243E+06   0.987483E+06   0.972244E+06  -0.255639E+00   0.976197E+06   0.974158E+06   0.424053E+02
   0.302983E-01   0.984395E+06   0.943278E+06   0.798863E+03   0.798826E+03   0.139991E+06   0.962725E+06   0.977851E+06   0.962726E+06  -0.253137E+00   0.966662E+06   0.964614E+06   0.421013E+02
   0.306368E-01   0.974817E+06   0.933468E+06   0.773563E+03   0.773528E+03   0.136764E+06   0.953225E+06   0.968236E+06   0.953226E+06  -0.250639E+00   0.957144E+06   0.955089E+06   0.417827E+02
   0.309791E-01   0.965257E+06   0.923689E+06   0.749007E+03   0.748973E+03   0.133584E+06   0.943746E+06   0.958641E+06   0.943748E+06  -0.248146E+00   0.947647E+06   0.945586E+06   0.414496E+02
   0.313253E-01   0.955718E+06   0.913947E+06   0.725176E+03   0.725143E+03   0.130447E+06   0.934291E+06   0.949070E+06   0.934293E+06  -0.245660E+00   0.938173E+06   0.936106E+06   0.411019E+02
   0.316753E-01   0.946204E+06   0.904243E+06   0.702051E+03   0.702019E+03   0.127354E+06   0.924863E+06   0.939525E+06   0.924864E+06  -0.243181E+00   0.928725E+06   0.926654E+06   0.407395E+02
   0.320292E-01   0.936716E+06   0.894582E+06   0.679615E+03   0.679584E+03   0.124307E+06   0.915464E+06   0.930010E+06   0.915465E+06  -0.240710E+00   0.919307E+06   0.917232E+06   0.403625E+02
   0.323870E-01   0.927257E+06   0.884967E+06   0.657851E+03   0.657821E+03   0.121314E+06   0.906098E+06   0.920526E+06   0.906099E+06  -0.238247E+00   0.909921E+06   0.907843E+06   0.399707E+02
   0.327489E-01   0.917832E+06   0.875402E+06   0.636742E+03   0.636713E+03   0.118383E+06   0.896768E+06   0.911079E+06   0.896769E+06  -0.235794E+00   0.900571E+06   0.898491E+06   0.395643E+02
   0.331148E-01   0.908443E+06   0.865890E+06   0.616271E+03   0.616243E+03   0.115519E+06   0.887478E+06   0.901670E+06   0.887479E+06  -0.233351E+00   0.891259E+06   0.889178E+06   0.391433E+02
   0.334848E-01   0.899093E+06   0.856435E+06   0.596423E+03   0.596396E+03   0.112726E+06   0.878230E+06   0.892303E+06   0.878231E+06  -0.230919E+00   0.881989E+06   0.879909E+06   0.387077E+02
   0.338589E-01   0.889785E+06   0.847041E+06   0.577181E+03   0.577155E+03   0.110004E+06   0.869027E+06   0.882982E+06   0.869028E+06  -0.228499E+00   0.872764E+06   0.870685E+06   0.382576E+02
   0.342372E-01   0.880522E+06   0.837711E+06   0.558529E+03   0.558504E+03   0.107349E+06   0.859873E+06   0.873709E+06   0.859874E+06  -0.226092E+00   0.863587E+06   0.861510E+06   0.377931E+02
   0.346198E-01   0.871308E+06   0.828450E+06   0.540453E+03   0.540428E+03   0.104753E+06   0.850771E+06   0.864487E+06   0.850772E+06  -0.223699E+00   0.854462E+06   0.852388E+06   0.373144E+02
   0.350066E-01   0.862146E+06   0.819261E+06   0.522935E+03   0.522911E+03   0.102207E+06   0.841725E+06   0.855321E+06   0.841726E+06  -0.221320E+00   0.845391E+06   0.843322E+06   0.368215E+02
   0.353977E-01   0.853039E+06   0.810148E+06   0.505962E+03   0.505939E+03   0.997054E+05   0.832736E+06   0.846213E+06   0.832737E+06  -0.218957E+00   0.836379E+06   0.834315E+06   0.363147E+02
   0.357932E-01   0.843990E+06   0.801114E+06   0.489520E+03   0.489498E+03   0.972435E+05   0.823808E+06   0.837166E+06   0.823809E+06  -0.216609E+00   0.827427E+06   0.825371E+06   0.357941E+02
   0.361931E-01   0.835003E+06   0.792164E+06   0.473594E+03   0.473572E+03   0.948222E+05   0.814945E+06   0.828185E+06   0.814946E+06  -0.214279E+00   0.818540E+06   0.816492E+06   0.352600E+02
   0.365975E-01   0.826080E+06   0.783300E+06   0.458170E+03   0.458149E+03   0.924455E+05   0.806150E+06   0.819271E+06   0.806150E+06  -0.211966E+00   0.809720E+06   0.807681E+06   0.347127E+02
   0.370064E-01   0.817225E+06   0.774527E+06   0.443236E+03   0.443216E+03   0.901189E+05   0.797425E+06   0.810429E+06   0.797426E+06  -0.209672E+00   0.800971E+06   0.798942E+06   0.341523E+02
   0.374199E-01   0.808440E+06   0.765846E+06   0.428777E+03   0.428758E+03   0.878473E+05   0.788774E+06   0.801660E+06   0.788775E+06  -0.207397E+00   0.792295E+06   0.790278E+06   0.335794E+02
   0.378380E-01   0.799728E+06   0.757263E+06   0.414782E+03   0.414763E+03   0.856335E+05   0.780199E+06   0.792969E+06   0.780200E+06  -0.205143E+00   0.783694E+06   0.781691E+06   0.329941E+02
   0.382608E-01   0.791092E+06   0.748780E+06   0.401237E+03   0.401219E+03   0.834776E+05   0.771704E+06   0.784358E+06   0.771705E+06  -0.202909E+00   0.775174E+06   0.773184E+06   0.323970E+02
   0.386883E-01   0.782537E+06   0.740401E+06   0.388130E+03   0.388112E+03   0.813769E+05   0.763293E+06   0.775830E+06   0.763294E+06  -0.200697E+00   0.766736E+06   0.764762E+06   0.317883E+02
   0.391205E-01   0.774065E+06   0.732130E+06   0.375449E+03   0.375432E+03   0.793272E+05   0.754969E+06   0.767390E+06   0.754969E+06  -0.198508E+00   0.758385E+06   0.756428E+06   0.311685E+02
   0.395576E-01   0.765679E+06   0.723970E+06   0.363182E+03   0.363165E+03   0.773245E+05   0.746734E+06   0.759041E+06   0.746734E+06  -0.196343E+00   0.750124E+06   0.748185E+06   0.305382E+02
   0.399996E-01   0.757384E+06   0.715925E+06   0.351318E+03   0.351302E+03   0.753655E+05   0.738592E+06   0.750785E+06   0.738592E+06  -0.194202E+00   0.741955E+06   0.740036E+06   0.298978E+02
   0.404465E-01   0.749180E+06   0.707997E+06   0.339844E+03   0.339828E+03   0.734489E+05   0.730545E+06   0.742626E+06   0.730545E+06  -0.192086E+00   0.733882E+06   0.731983E+06   0.292478E+02
   0.408984E-01   0.741072E+06   0.700189E+06   0.328750E+03   0.328735E+03   0.715742E+05   0.722596E+06   0.734565E+06   0.722596E+06  -0.189996E+00   0.725906E+06   0.724030E+06   0.285888E+02
   0.413554E-01   0.733060E+06   0.692503E+06   0.318024E+03   0.318009E+03   0.697420E+05   0.714746E+06   0.726605E+06   0.714747E+06  -0.187932E+00   0.718030E+06   0.716177E+06   0.279215E+02
   0.418175E-01   0.725147E+06   0.684941E+06   0.307655E+03   0.307641E+03   0.679532E+05   0.706999E+06   0.718748E+06   0.706999E+06  -0.185895E+00   0.710256E+06   0.708427E+06   0.272465E+02
   0.422847E-01   0.717334E+06   0.677505E+06   0.297634E+03   0.297620E+03   0.662088E+05   0.699354E+06   0.710995E+06   0.699355E+06  -0.183885E+00   0.702585E+06   0.700782E+06   0.265645E+02
   0.427571E-01   0.709623E+06   0.670195E+06   0.287948E+03   0.287935E+03   0.645097E+05   0.691815E+06   0.703348E+06   0.691815E+06  -0.181903E+00   0.695018E+06   0.693243E+06   0.258761E+02
   0.432349E-01   0.702016E+06   0.663013E+06   0.278588E+03   0.278575E+03   0.628567E+05   0.684382E+06   0.695809E+06   0.684382E+06  -0.179948E+00   0.687558E+06   0.685811E+06   0.251822E+02
   0.437179E-01   0.694515E+06   0.655962E+06   0.269544E+03   0.269531E+03   0.612498E+05   0.677057E+06   0.688378E+06   0.677057E+06  -0.178022E+00   0.680206E+06   0.678488E+06   0.244834E+02
   0.442064E-01   0.687120E+06   0.649042E+06   0.260806E+03   0.260794E+03   0.596871E+05   0.669842E+06   0.681060E+06   0.669842E+06  -0.176125E+00   0.672964E+06   0.671277E+06   0.237807E+02
   0.447003E-01   0.679835E+06   0.642254E+06   0.252365E+03   0.252353E+03   0.581653E+05   0.662738E+06   0.673853E+06   0.662739E+06  -0.174257E+00   0.665833E+06   0.664178E+06   0.230748E+02
   0.451998E-01   0.672660E+06   0.635600E+06   0.244211E+03   0.244200E+03   0.566796E+05   0.655747E+06   0.666761E+06   0.655748E+06  -0.172419E+00   0.658815E+06   0.657193E+06   0.223666E+02
   0.457048E-01   0.665597E+06   0.629080E+06   0.236335E+03   0.236324E+03   0.552262E+05   0.648871E+06   0.659785E+06   0.648871E+06  -0.170611E+00   0.651912E+06   0.650323E+06   0.216570E+02
   0.462154E-01   0.658647E+06   0.622696E+06   0.228729E+03   0.228719E+03   0.538044E+05   0.642109E+06   0.652925E+06   0.642109E+06  -0.168833E+00   0.645123E+06   0.643569E+06   0.209470E+02
   0.467318E-01   0.651810E+06   0.616445E+06   0.221383E+03   0.221373E+03   0.524169E+05   0.635462E+06   0.646181E+06   0.635462E+06  -0.167085E+00   0.638449E+06   0.636932E+06   0.202374E+02
   0.472539E-01   0.645085E+06   0.610327E+06   0.214289E+03   0.214279E+03   0.510689E+05   0.628929E+06   0.639553E+06   0.628929E+06  -0.165367E+00   0.631890E+06   0.630409E+06   0.195292E+02
   0.477819E-01   0.638473E+06   0.604341E+06   0.207438E+03   0.207429E+03   0.497647E+05   0.622510E+06   0.633040E+06   0.622511E+06  -0.163680E+00   0.625445E+06   0.624002E+06   0.188235E+02
   0.483158E-01   0.631972E+06   0.598484E+06   0.200822E+03   0.200813E+03   0.485041E+05   0.616204E+06   0.626642E+06   0.616205E+06  -0.162022E+00   0.619113E+06   0.617708E+06   0.181213E+02
   0.488556E-01   0.625580E+06   0.592754E+06   0.194433E+03   0.194424E+03   0.472818E+05   0.610010E+06   0.620356E+06   0.610010E+06  -0.160393E+00   0.612892E+06   0.611526E+06   0.174235E+02
   0.494015E-01   0.619298E+06   0.587150E+06   0.188261E+03   0.188253E+03   0.460895E+05   0.603925E+06   0.614181E+06   0.603925E+06  -0.158793E+00   0.606781E+06   0.605454E+06   0.167312E+02
   0.499535E-01   0.613122E+06   0.581667E+06   0.182300E+03   0.182292E+03   0.449202E+05   0.597948E+06   0.608116E+06   0.597949E+06  -0.157221E+00   0.600778E+06   0.599492E+06   0.160456E+02
   0.505116E-01   0.607054E+06   0.576304E+06   0.176543E+03   0.176534E+03   0.437723E+05   0.592079E+06   0.602160E+06   0.592079E+06  -0.155678E+00   0.594883E+06   0.593637E+06   0.153676E+02
   0.510760E-01   0.601090E+06   0.571058E+06   0.170981E+03   0.170973E+03   0.426496E+05   0.586315E+06   0.596310E+06   0.586315E+06  -0.154163E+00   0.589094E+06   0.587889E+06   0.146983E+02
   0.516466E-01   0.595230E+06   0.565926E+06   0.165608E+03   0.165600E+03   0.415592E+05   0.580654E+06   0.590566E+06   0.580655E+06  -0.152674E+00   0.583408E+06   0.582244E+06   0.140388E+02
   0.522237E-01   0.589470E+06   0.560903E+06   0.160417E+03   0.160409E+03   0.405058E+05   0.575095E+06   0.584923E+06   0.575095E+06  -0.151212E+00   0.577824E+06   0.576701E+06   0.133902E+02
   0.528072E-01   0.583808E+06   0.555986E+06   0.155401E+03   0.155394E+03   0.394895E+05   0.569633E+06   0.579380E+06   0.569633E+06  -0.149776E+00   0.572337E+06   0.571256E+06   0.127535E+02
   0.533972E-01   0.578241E+06   0.551168E+06   0.150553E+03   0.150546E+03   0.385051E+05   0.564266E+06   0.573932E+06   0.564266E+06  -0.148365E+00   0.566945E+06   0.565906E+06   0.121298E+02
   0.539938E-01   0.572764E+06   0.546444E+06   0.145867E+03   0.145860E+03   0.375460E+05   0.558988E+06   0.568575E+06   0.558989E+06  -0.146977E+00   0.561643E+06   0.560645E+06   0.115201E+02
   0.545971E-01   0.567374E+06   0.541808E+06   0.141336E+03   0.141329E+03   0.366070E+05   0.553796E+06   0.563305E+06   0.553796E+06  -0.145612E+00   0.556427E+06   0.555470E+06   0.109254E+02
   0.552071E-01   0.562065E+06   0.537254E+06   0.136954E+03   0.136947E+03   0.356866E+05   0.548685E+06   0.558116E+06   0.548685E+06  -0.144268E+00   0.551292E+06   0.550375E+06   0.103468E+02
   0.558239E-01   0.556834E+06   0.532774E+06   0.132714E+03   0.132708E+03   0.347860E+05   0.543649E+06   0.553005E+06   0.543649E+06  -0.142944E+00   0.546233E+06   0.545356E+06   0.978524E+01
   0.564477E-01   0.551676E+06   0.528363E+06   0.128612E+03   0.128606E+03   0.339073E+05   0.538685E+06   0.547965E+06   0.538685E+06  -0.141639E+00   0.541245E+06   0.540408E+06   0.924162E+01
   0.570784E-01   0.546586E+06   0.524014E+06   0.124642E+03   0.124636E+03   0.330517E+05   0.533787E+06   0.542993E+06   0.533787E+06  -0.140351E+00   0.536324E+06   0.535526E+06   0.871685E+01
   0.577161E-01   0.541559E+06   0.519718E+06   0.120798E+03   0.120793E+03   0.322195E+05   0.528950E+06   0.538082E+06   0.528950E+06  -0.139079E+00   0.531465E+06   0.530704E+06   0.821179E+01
   0.583610E-01   0.536589E+06   0.515470E+06   0.117075E+03   0.117070E+03   0.314098E+05   0.524168E+06   0.533228E+06   0.524169E+06  -0.137822E+00   0.526660E+06   0.525937E+06   0.772724E+01
   0.592779E-01   0.529703E+06   0.509572E+06   0.112047E+03   0.112041E+03   0.303075E+05   0.517541E+06   0.526499E+06   0.517542E+06  -0.136079E+00   0.520002E+06   0.519328E+06   0.708343E+01
   0.601948E-01   0.523006E+06   0.503817E+06   0.107305E+03   0.107300E+03   0.292543E+05   0.511093E+06   0.519952E+06   0.511093E+06  -0.134384E+00   0.513524E+06   0.512896E+06   0.649224E+01
